PARAMS map_range=50 map_step=1
-14 -47 2126
-13 -47 2160
-12 -47 2195
-11 -47 2294
-10 -47 2353
-9 -47 2385
-8 -47 2418
-7 -47 2525
-6 -47 2603
-5 -47 2610
-4 -47 2634
-3 -47 2687
-2 -47 2741
-1 -47 2765
0 -47 2648
1 -47 2699
2 -47 2683
3 -47 2694
4 -47 2664
5 -47 2676
6 -47 2666
7 -47 2655
8 -47 2723
9 -47 2652
10 -47 2645
11 -47 2606
12 -47 2662
13 -47 2589
14 -47 2546
15 -47 2518
16 -47 2523
17 -47 2421
18 -47 2391
19 -47 2367
20 -47 2316
21 -47 2333
22 -47 2289
23 -47 2307
24 -47 2276
25 -47 2167
26 -47 2135
27 -47 2154
28 -47 2017
29 -47 2005
30 -47 1921
31 -47 1847
32 -47 1730
33 -47 1770
34 -47 1684
35 -47 1594
36 -47 1542
37 -47 1488
38 -47 1405
39 -47 1331
40 -47 1262
41 -47 1198
42 -47 1141
43 -47 1039
44 -47 970
45 -47 909
46 -47 855
47 -47 763
48 -47 715
49 -47 678
50 -47 595
-50 -46 179
-49 -46 194
-48 -46 194
-47 -46 231
-46 -46 252
-45 -46 275
-44 -46 342
-43 -46 384
-42 -46 398
-41 -46 432
-40 -46 465
-39 -46 495
-38 -46 630
-37 -46 672
-36 -46 727
-35 -46 764
-34 -46 853
-33 -46 915
-32 -46 955
-31 -46 1127
-30 -46 1113
-29 -46 1191
-28 -46 1248
-27 -46 1293
-26 -46 1407
-25 -46 1498
-24 -46 1594
-23 -46 1629
-22 -46 1732
-21 -46 1776
-20 -46 1762
-19 -46 1866
-18 -46 2005
-17 -46 2013
-16 -46 2115
-15 -46 2230
-14 -46 2252
-13 -46 2274
-12 -46 2263
-11 -46 2407
-10 -46 2436
-9 -46 2391
-8 -46 2525
-7 -46 2521
-6 -46 2617
-5 -46 2650
-4 -46 2692
-3 -46 2704
-2 -46 2699
-1 -46 2767
0 -46 2723
1 -46 2758
2 -46 2777
3 -46 2787
4 -46 2782
5 -46 2844
6 -46 2763
7 -46 2784
8 -46 2744
9 -46 2715
10 -46 2763
11 -46 2718
12 -46 2636
13 -46 2645
14 -46 2622
15 -46 2657
16 -46 2583
17 -46 2516
18 -46 2491
19 -46 2403
20 -46 2396
21 -46 2311
22 -46 2265
23 -46 2278
24 -46 2234
25 -46 2252
26 -46 2195
27 -46 2195
28 -46 2113
29 -46 2081
30 -46 2083
31 -46 1961
32 -46 1948
33 -46 1782
34 -46 1712
35 -46 1657
36 -46 1631
37 -46 1532
38 -46 1557
39 -46 1452
40 -46 1361
41 -46 1315
42 -46 1235
43 -46 1139
44 -46 1101
45 -46 992
46 -46 909
47 -46 852
48 -46 812
49 -46 707
50 -46 644
-50 -45 171
-49 -45 183
-48 -45 206
-47 -45 244
-46 -45 278
-45 -45 307
-44 -45 337
-43 -45 390
-42 -45 409
-41 -45 451
-40 -45 501
-39 -45 568
-38 -45 623
-37 -45 695
-36 -45 786
-35 -45 833
-34 -45 928
-33 -45 1041
-32 -45 1073
-31 -45 1183
-30 -45 1249
-29 -45 1280
-28 -45 1324
-27 -45 1402
-26 -45 1441
-25 -45 1502
-24 -45 1608
-23 -45 1736
-22 -45 1782
-21 -45 1944
-20 -45 1928
-19 -45 2102
-18 -45 2158
-17 -45 2189
-16 -45 2206
-15 -45 2325
-14 -45 2367
-13 -45 2461
-12 -45 2546
-11 -45 2601
-10 -45 2631
-9 -45 2613
-8 -45 2711
-7 -45 2662
-6 -45 2708
-5 -45 2720
-4 -45 2737
-3 -45 2806
-2 -45 2767
-1 -45 2772
0 -45 2885
1 -45 2858
2 -45 2907
3 -45 2861
4 -45 2931
5 -45 2926
6 -45 2911
7 -45 2916
8 -45 2832
9 -45 2902
10 -45 2923
11 -45 2890
12 -45 2892
13 -45 2818
14 -45 2794
15 -45 2832
16 -45 2834
17 -45 2730
18 -45 2720
19 -45 2671
20 -45 2727
21 -45 2648
22 -45 2599
23 -45 2627
24 -45 2461
25 -45 2425
26 -45 2365
27 -45 2307
28 -45 2247
29 -45 2169
30 -45 2090
31 -45 2066
32 -45 1978
33 -45 1950
34 -45 1831
35 -45 1738
36 -45 1643
37 -45 1571
38 -45 1552
39 -45 1485
40 -45 1439
41 -45 1370
42 -45 1291
43 -45 1208
44 -45 1199
45 -45 1143
46 -45 1031
47 -45 1020
48 -45 902
49 -45 876
50 -45 771
-50 -44 195
-49 -44 211
-48 -44 229
-47 -44 278
-46 -44 286
-45 -44 351
-44 -44 386
-43 -44 423
-42 -44 451
-41 -44 500
-40 -44 584
-39 -44 665
-38 -44 686
-37 -44 754
-36 -44 812
-35 -44 924
-34 -44 988
-33 -44 1037
-32 -44 1080
-31 -44 1201
-30 -44 1311
-29 -44 1411
-28 -44 1486
-27 -44 1509
-26 -44 1651
-25 -44 1696
-24 -44 1866
-23 -44 1860
-22 -44 1973
-21 -44 2045
-20 -44 2156
-19 -44 2236
-18 -44 2307
-17 -44 2320
-16 -44 2396
-15 -44 2389
-14 -44 2468
-13 -44 2445
-12 -44 2543
-11 -44 2599
-10 -44 2662
-9 -44 2756
-8 -44 2753
-7 -44 2837
-6 -44 2907
-5 -44 2907
-4 -44 2977
-3 -44 3051
-2 -44 2972
-1 -44 3004
0 -44 2958
1 -44 3014
2 -44 3068
3 -44 3043
4 -44 3135
5 -44 3058
6 -44 3123
7 -44 3026
8 -44 3034
9 -44 3095
10 -44 3093
11 -44 3173
12 -44 3088
13 -44 3088
14 -44 3153
15 -44 3175
16 -44 3078
17 -44 3009
18 -44 3034
19 -44 3016
20 -44 2923
21 -44 2916
22 -44 2791
23 -44 2794
24 -44 2775
25 -44 2664
26 -44 2578
27 -44 2548
28 -44 2500
29 -44 2418
30 -44 2376
31 -44 2247
32 -44 2152
33 -44 2147
34 -44 2053
35 -44 1946
36 -44 1878
37 -44 1799
38 -44 1649
39 -44 1637
40 -44 1569
41 -44 1523
42 -44 1430
43 -44 1308
44 -44 1224
45 -44 1217
46 -44 1136
47 -44 1065
48 -44 938
49 -44 887
50 -44 818
-50 -43 199
-49 -43 207
-48 -43 255
-47 -43 270
-46 -43 314
-45 -43 361
-44 -43 422
-43 -43 455
-42 -43 511
-41 -43 550
-40 -43 632
-39 -43 721
-38 -43 769
-37 -43 837
-36 -43 920
-35 -43 1055
-34 -43 1131
-33 -43 1212
-32 -43 1280
-31 -43 1404
-30 -43 1396
-29 -43 1553
-28 -43 1651
-27 -43 1732
-26 -43 1841
-25 -43 1856
-24 -43 2013
-23 -43 2141
-22 -43 2173
-21 -43 2208
-20 -43 2287
-19 -43 2436
-18 -43 2530
-17 -43 2655
-16 -43 2669
-15 -43 2734
-14 -43 2873
-13 -43 2914
-12 -43 2989
-11 -43 3080
-10 -43 3168
-9 -43 3251
-8 -43 3226
-7 -43 3271
-6 -43 3294
-5 -43 3282
-4 -43 3369
-3 -43 3366
-2 -43 3392
-1 -43 3341
0 -43 3400
1 -43 3462
2 -43 3549
3 -43 3462
4 -43 3426
5 -43 3402
6 -43 3439
7 -43 3418
8 -43 3478
9 -43 3496
10 -43 3335
11 -43 3361
12 -43 3348
13 -43 3377
14 -43 3335
15 -43 3289
16 -43 3226
17 -43 3150
18 -43 3076
19 -43 2989
20 -43 3014
21 -43 2943
22 -43 2873
23 -43 2914
24 -43 2846
25 -43 2737
26 -43 2694
27 -43 2617
28 -43 2603
29 -43 2521
30 -43 2450
31 -43 2385
32 -43 2367
33 -43 2298
34 -43 2176
35 -43 2120
36 -43 1982
37 -43 1911
38 -43 1809
39 -43 1716
40 -43 1661
41 -43 1596
42 -43 1479
43 -43 1404
44 -43 1368
45 -43 1318
46 -43 1284
47 -43 1215
48 -43 1110
49 -43 1068
50 -43 1017
-50 -42 186
-49 -42 212
-48 -42 239
-47 -42 300
-46 -42 323
-45 -42 376
-44 -42 407
-43 -42 470
-42 -42 514
-41 -42 578
-40 -42 659
-39 -42 684
-38 -42 758
-37 -42 857
-36 -42 914
-35 -42 992
-34 -42 1055
-33 -42 1153
-32 -42 1275
-31 -42 1326
-30 -42 1400
-29 -42 1557
-28 -42 1657
-27 -42 1694
-26 -42 1794
-25 -42 1866
-24 -42 2005
-23 -42 2223
-22 -42 2302
-21 -42 2309
-20 -42 2400
-19 -42 2587
-18 -42 2652
-17 -42 2701
-16 -42 2692
-15 -42 2753
-14 -42 2890
-13 -42 2909
-12 -42 3002
-11 -42 3043
-10 -42 3108
-9 -42 3068
-8 -42 3168
-7 -42 3150
-6 -42 3213
-5 -42 3244
-4 -42 3256
-3 -42 3305
-2 -42 3351
-1 -42 3418
0 -42 3452
1 -42 3523
2 -42 3602
3 -42 3570
4 -42 3536
5 -42 3557
6 -42 3559
7 -42 3634
8 -42 3607
9 -42 3613
10 -42 3525
11 -42 3530
12 -42 3400
13 -42 3449
14 -42 3382
15 -42 3325
16 -42 3317
17 -42 3236
18 -42 3211
19 -42 3218
20 -42 3150
21 -42 3068
22 -42 3038
23 -42 2948
24 -42 2902
25 -42 2919
26 -42 2789
27 -42 2713
28 -42 2645
29 -42 2620
30 -42 2587
31 -42 2525
32 -42 2412
33 -42 2296
34 -42 2219
35 -42 2167
36 -42 2092
37 -42 2005
38 -42 1932
39 -42 1823
40 -42 1797
41 -42 1688
42 -42 1586
43 -42 1528
44 -42 1439
45 -42 1379
46 -42 1253
47 -42 1191
48 -42 1072
49 -42 983
50 -42 932
-50 -41 233
-49 -41 249
-48 -41 283
-47 -41 341
-46 -41 375
-45 -41 436
-44 -41 469
-43 -41 539
-42 -41 596
-41 -41 681
-40 -41 732
-39 -41 831
-38 -41 849
-37 -41 972
-36 -41 1017
-35 -41 1145
-34 -41 1219
-33 -41 1311
-32 -41 1439
-31 -41 1550
-30 -41 1633
-29 -41 1740
-28 -41 1921
-27 -41 1953
-26 -41 2041
-25 -41 2117
-24 -41 2204
-23 -41 2358
-22 -41 2439
-21 -41 2562
-20 -41 2613
-19 -41 2636
-18 -41 2739
-17 -41 2767
-16 -41 2849
-15 -41 2904
-14 -41 2953
-13 -41 3021
-12 -41 3165
-11 -41 3203
-10 -41 3218
-9 -41 3289
-8 -41 3307
-7 -41 3282
-6 -41 3402
-5 -41 3428
-4 -41 3523
-3 -41 3491
-2 -41 3610
-1 -41 3677
0 -41 3605
1 -41 3666
2 -41 3755
3 -41 3736
4 -41 3749
5 -41 3763
6 -41 3842
7 -41 3766
8 -41 3771
9 -41 3717
10 -41 3712
11 -41 3671
12 -41 3562
13 -41 3512
14 -41 3507
15 -41 3528
16 -41 3538
17 -41 3423
18 -41 3390
19 -41 3410
20 -41 3400
21 -41 3249
22 -41 3216
23 -41 3226
24 -41 3123
25 -41 3145
26 -41 3113
27 -41 2980
28 -41 2921
29 -41 2882
30 -41 2818
31 -41 2706
32 -41 2620
33 -41 2585
34 -41 2441
35 -41 2398
36 -41 2403
37 -41 2265
38 -41 2178
39 -41 2100
40 -41 1984
41 -41 1938
42 -41 1853
43 -41 1728
44 -41 1604
45 -41 1544
46 -41 1428
47 -41 1322
48 -41 1242
49 -41 1175
50 -41 1098
-50 -40 250
-49 -40 257
-48 -40 288
-47 -40 355
-46 -40 417
-45 -40 469
-44 -40 554
-43 -40 635
-42 -40 674
-41 -40 754
-40 -40 873
-39 -40 943
-38 -40 1037
-37 -40 1136
-36 -40 1271
-35 -40 1359
-34 -40 1519
-33 -40 1577
-32 -40 1629
-31 -40 1637
-30 -40 1738
-29 -40 1778
-28 -40 1864
-27 -40 2045
-26 -40 2132
-25 -40 2276
-24 -40 2353
-23 -40 2443
-22 -40 2585
-21 -40 2664
-20 -40 2777
-19 -40 2865
-18 -40 2851
-17 -40 3011
-16 -40 2975
-15 -40 3029
-14 -40 3125
-13 -40 3206
-12 -40 3170
-11 -40 3269
-10 -40 3371
-9 -40 3382
-8 -40 3504
-7 -40 3615
-6 -40 3581
-5 -40 3782
-4 -40 3782
-3 -40 3928
-2 -40 3928
-1 -40 3930
0 -40 3989
1 -40 3916
2 -40 3922
3 -40 3966
4 -40 3966
5 -40 3994
6 -40 3953
7 -40 3941
8 -40 3894
9 -40 3872
10 -40 3919
11 -40 3779
12 -40 3856
13 -40 3809
14 -40 3666
15 -40 3677
16 -40 3570
17 -40 3610
18 -40 3599
19 -40 3473
20 -40 3426
21 -40 3346
22 -40 3328
23 -40 3325
24 -40 3294
25 -40 3300
26 -40 3165
27 -40 3133
28 -40 3093
29 -40 3031
30 -40 2950
31 -40 2909
32 -40 2849
33 -40 2775
34 -40 2730
35 -40 2629
36 -40 2576
37 -40 2532
38 -40 2412
39 -40 2296
40 -40 2122
41 -40 2017
42 -40 1813
43 -40 1665
44 -40 1561
45 -40 1433
46 -40 1278
47 -40 1217
48 -40 1159
49 -40 1138
50 -40 1004
-50 -39 293
-49 -39 332
-48 -39 384
-47 -39 425
-46 -39 456
-45 -39 531
-44 -39 557
-43 -39 689
-42 -39 750
-41 -39 813
-40 -39 878
-39 -39 1080
-38 -39 1085
-37 -39 1244
-36 -39 1259
-35 -39 1313
-34 -39 1402
-33 -39 1494
-32 -39 1633
-31 -39 1686
-30 -39 1776
-29 -39 1892
-28 -39 2005
-27 -39 2163
-26 -39 2191
-25 -39 2272
-24 -39 2331
-23 -39 2448
-22 -39 2477
-21 -39 2518
-20 -39 2603
-19 -39 2711
-18 -39 2822
-17 -39 2846
-16 -39 2899
-15 -39 3043
-14 -39 3090
-13 -39 3135
-12 -39 3254
-11 -39 3266
-10 -39 3457
-9 -39 3486
-8 -39 3441
-7 -39 3512
-6 -39 3552
-5 -39 3621
-4 -39 3581
-3 -39 3709
-2 -39 3774
-1 -39 3834
0 -39 3777
1 -39 3779
2 -39 3823
3 -39 3812
4 -39 3823
5 -39 3768
6 -39 3908
7 -39 3864
8 -39 3966
9 -39 3845
10 -39 3916
11 -39 3900
12 -39 3878
13 -39 3760
14 -39 3766
15 -39 3834
16 -39 3779
17 -39 3755
18 -39 3733
19 -39 3693
20 -39 3669
21 -39 3658
22 -39 3637
23 -39 3567
24 -39 3413
25 -39 3421
26 -39 3269
27 -39 3145
28 -39 3170
29 -39 3135
30 -39 2999
31 -39 2948
32 -39 2861
33 -39 2782
34 -39 2718
35 -39 2555
36 -39 2514
37 -39 2400
38 -39 2307
39 -39 2298
40 -39 2195
41 -39 2102
42 -39 2053
43 -39 1917
44 -39 1758
45 -39 1764
46 -39 1680
47 -39 1623
48 -39 1538
49 -39 1445
50 -39 1366
-50 -38 208
-49 -38 239
-48 -38 257
-47 -38 301
-46 -38 336
-45 -38 394
-44 -38 428
-43 -38 504
-42 -38 525
-41 -38 612
-40 -38 659
-39 -38 768
-38 -38 820
-37 -38 945
-36 -38 1037
-35 -38 1166
-34 -38 1264
-33 -38 1396
-32 -38 1475
-31 -38 1674
-30 -38 1758
-29 -38 1938
-28 -38 2062
-27 -38 2137
-26 -38 2276
-25 -38 2313
-24 -38 2473
-23 -38 2599
-22 -38 2718
-21 -38 2713
-20 -38 2853
-19 -38 2953
-18 -38 2975
-17 -38 3019
-16 -38 3123
-15 -38 3213
-14 -38 3346
-13 -38 3390
-12 -38 3473
-11 -38 3613
-10 -38 3629
-9 -38 3712
-8 -38 3790
-7 -38 3777
-6 -38 3709
-5 -38 3875
-4 -38 3975
-3 -38 3944
-2 -38 3861
-1 -38 4053
0 -38 4019
1 -38 4005
2 -38 3994
3 -38 3947
4 -38 3986
5 -38 3933
6 -38 3908
7 -38 3936
8 -38 3964
9 -38 3875
10 -38 3930
11 -38 3958
12 -38 3908
13 -38 3903
14 -38 3831
15 -38 3881
16 -38 3892
17 -38 3807
18 -38 3766
19 -38 3704
20 -38 3679
21 -38 3695
22 -38 3653
23 -38 3515
24 -38 3395
25 -38 3478
26 -38 3348
27 -38 3382
28 -38 3198
29 -38 3098
30 -38 2960
31 -38 2997
32 -38 2878
33 -38 2844
34 -38 2739
35 -38 2659
36 -38 2537
37 -38 2479
38 -38 2358
39 -38 2336
40 -38 2189
41 -38 2096
42 -38 1999
43 -38 1884
44 -38 1768
45 -38 1692
46 -38 1588
47 -38 1505
48 -38 1458
49 -38 1353
50 -38 1192
-50 -37 341
-49 -37 361
-48 -37 374
-47 -37 443
-46 -37 508
-45 -37 521
-44 -37 603
-43 -37 663
-42 -37 760
-41 -37 845
-40 -37 943
-39 -37 1058
-38 -37 1138
-37 -37 1313
-36 -37 1437
-35 -37 1507
-34 -37 1619
-33 -37 1676
-32 -37 1754
-31 -37 1899
-30 -37 1999
-29 -37 2109
-28 -37 2212
-27 -37 2287
-26 -37 2387
-25 -37 2473
-24 -37 2493
-23 -37 2636
-22 -37 2791
-21 -37 2794
-20 -37 3006
-19 -37 3046
-18 -37 3155
-17 -37 3203
-16 -37 3277
-15 -37 3431
-14 -37 3583
-13 -37 3575
-12 -37 3663
-11 -37 3785
-10 -37 3755
-9 -37 3941
-8 -37 4005
-7 -37 4079
-6 -37 4264
-5 -37 4296
-4 -37 4322
-3 -37 4267
-2 -37 4224
-1 -37 4377
0 -37 4419
1 -37 4319
2 -37 4386
3 -37 4357
4 -37 4310
5 -37 4372
6 -37 4316
7 -37 4337
8 -37 4348
9 -37 4273
10 -37 4267
11 -37 4307
12 -37 4253
13 -37 4227
14 -37 4181
15 -37 4121
16 -37 4135
17 -37 4087
18 -37 4011
19 -37 3897
20 -37 3964
21 -37 3850
22 -37 3782
23 -37 3739
24 -37 3621
25 -37 3599
26 -37 3475
27 -37 3421
28 -37 3364
29 -37 3315
30 -37 3133
31 -37 3073
32 -37 2989
33 -37 2970
34 -37 2856
35 -37 2820
36 -37 2676
37 -37 2573
38 -37 2518
39 -37 2407
40 -37 2298
41 -37 2163
42 -37 2066
43 -37 1930
44 -37 1853
45 -37 1780
46 -37 1653
47 -37 1544
48 -37 1443
49 -37 1326
50 -37 1233
-50 -36 361
-49 -36 403
-48 -36 441
-47 -36 532
-46 -36 629
-45 -36 665
-44 -36 733
-43 -36 839
-42 -36 878
-41 -36 978
-40 -36 1084
-39 -36 1145
-38 -36 1178
-37 -36 1246
-36 -36 1404
-35 -36 1561
-34 -36 1612
-33 -36 1684
-32 -36 1799
-31 -36 1849
-30 -36 1926
-29 -36 2056
-28 -36 2165
-27 -36 2173
-26 -36 2331
-25 -36 2477
-24 -36 2541
-23 -36 2620
-22 -36 2713
-21 -36 2933
-20 -36 3026
-19 -36 3143
-18 -36 3244
-17 -36 3254
-16 -36 3410
-15 -36 3544
-14 -36 3512
-13 -36 3655
-12 -36 3744
-11 -36 3908
-10 -36 3992
-9 -36 3972
-8 -36 4056
-7 -36 4090
-6 -36 4192
-5 -36 4227
-4 -36 4218
-3 -36 4293
-2 -36 4345
-1 -36 4407
0 -36 4386
1 -36 4419
2 -36 4377
3 -36 4328
4 -36 4386
5 -36 4375
6 -36 4389
7 -36 4293
8 -36 4331
9 -36 4258
10 -36 4310
11 -36 4279
12 -36 4322
13 -36 4439
14 -36 4238
15 -36 4302
16 -36 4178
17 -36 4232
18 -36 4172
19 -36 4152
20 -36 4115
21 -36 4045
22 -36 3875
23 -36 3837
24 -36 3861
25 -36 3701
26 -36 3639
27 -36 3554
28 -36 3517
29 -36 3465
30 -36 3421
31 -36 3346
32 -36 3216
33 -36 3125
34 -36 3026
35 -36 2899
36 -36 2810
37 -36 2763
38 -36 2701
39 -36 2571
40 -36 2505
41 -36 2382
42 -36 2336
43 -36 2191
44 -36 2083
45 -36 1903
46 -36 1782
47 -36 1673
48 -36 1534
49 -36 1428
50 -36 1317
-50 -35 383
-49 -35 407
-48 -35 445
-47 -35 541
-46 -35 645
-45 -35 726
-44 -35 752
-43 -35 853
-42 -35 932
-41 -35 1004
-40 -35 1077
-39 -35 1168
-38 -35 1293
-37 -35 1402
-36 -35 1498
-35 -35 1661
-34 -35 1801
-33 -35 1866
-32 -35 2113
-31 -35 2236
-30 -35 2380
-29 -35 2461
-28 -35 2523
-27 -35 2631
-26 -35 2782
-25 -35 2853
-24 -35 2894
-23 -35 3115
-22 -35 3188
-21 -35 3312
-20 -35 3441
-19 -35 3515
-18 -35 3698
-17 -35 3774
-16 -35 3867
-15 -35 4017
-14 -35 4115
-13 -35 4161
-12 -35 4253
-11 -35 4354
-10 -35 4454
-9 -35 4480
-8 -35 4621
-7 -35 4621
-6 -35 4537
-5 -35 4466
-4 -35 4558
-3 -35 4531
-2 -35 4579
-1 -35 4540
0 -35 4660
1 -35 4669
2 -35 4712
3 -35 4700
4 -35 4642
5 -35 4603
6 -35 4715
7 -35 4690
8 -35 4657
9 -35 4733
10 -35 4603
11 -35 4597
12 -35 4663
13 -35 4630
14 -35 4588
15 -35 4630
16 -35 4597
17 -35 4558
18 -35 4448
19 -35 4528
20 -35 4419
21 -35 4377
22 -35 4209
23 -35 4187
24 -35 4019
25 -35 3925
26 -35 3930
27 -35 3818
28 -35 3669
29 -35 3677
30 -35 3533
31 -35 3525
32 -35 3392
33 -35 3279
34 -35 3185
35 -35 3048
36 -35 2931
37 -35 2751
38 -35 2713
39 -35 2624
40 -35 2532
41 -35 2412
42 -35 2283
43 -35 2186
44 -35 2141
45 -35 2007
46 -35 1901
47 -35 1754
48 -35 1600
49 -35 1519
50 -35 1417
-50 -34 449
-49 -34 493
-48 -34 567
-47 -34 639
-46 -34 704
-45 -34 783
-44 -34 865
-43 -34 999
-42 -34 1067
-41 -34 1162
-40 -34 1224
-39 -34 1389
-38 -34 1573
-37 -34 1594
-36 -34 1678
-35 -34 1736
-34 -34 1915
-33 -34 2001
-32 -34 2139
-31 -34 2351
-30 -34 2461
-29 -34 2550
-28 -34 2697
-27 -34 2801
-26 -34 2904
-25 -34 3053
-24 -34 3071
-23 -34 3211
-22 -34 3338
-21 -34 3400
-20 -34 3486
-19 -34 3777
-18 -34 3845
-17 -34 3883
-16 -34 4028
-15 -34 4130
-14 -34 4178
-13 -34 4302
-12 -34 4363
-11 -34 4337
-10 -34 4377
-9 -34 4507
-8 -34 4510
-7 -34 4618
-6 -34 4612
-5 -34 4630
-4 -34 4648
-3 -34 4675
-2 -34 4785
-1 -34 4757
0 -34 4754
1 -34 4853
2 -34 4841
3 -34 4871
4 -34 4825
5 -34 4853
6 -34 4856
7 -34 4909
8 -34 4788
9 -34 4965
