PARAMS map_range=50 map_step=1
10 -45 3110
11 -45 3135
12 -45 3108
13 -45 3073
14 -45 3080
15 -45 3014
16 -45 2980
17 -45 2953
18 -45 2911
19 -45 2894
20 -45 2837
21 -45 2673
22 -45 2657
23 -45 2566
24 -45 2571
25 -45 2491
26 -45 2541
27 -45 2495
28 -45 2466
29 -45 2276
30 -45 2212
31 -45 2208
32 -45 2079
33 -45 2024
34 -45 1976
35 -45 1847
36 -45 1788
37 -45 1718
38 -45 1673
39 -45 1565
40 -45 1437
41 -45 1355
42 -45 1240
43 -45 1221
44 -45 1129
45 -45 1073
46 -45 980
47 -45 935
48 -45 883
49 -45 788
50 -45 727
-50 -44 217
-49 -44 225
-48 -44 263
-47 -44 304
-46 -44 354
-45 -44 362
-44 -44 421
-43 -44 495
-42 -44 550
-41 -44 624
-40 -44 647
-39 -44 750
-38 -44 860
-37 -44 878
-36 -44 1026
-35 -44 1132
-34 -44 1210
-33 -44 1248
-32 -44 1329
-31 -44 1477
-30 -44 1490
-29 -44 1643
-28 -44 1730
-27 -44 1870
-26 -44 1967
-25 -44 1986
-24 -44 2073
-23 -44 2199
-22 -44 2210
-21 -44 2349
-20 -44 2362
-19 -44 2430
-18 -44 2498
-17 -44 2620
-16 -44 2734
-15 -44 2851
-14 -44 2853
-13 -44 3041
-12 -44 3090
-11 -44 3073
-10 -44 3185
-9 -44 3175
-8 -44 3153
-7 -44 3216
-6 -44 3170
-5 -44 3221
-4 -44 3254
-3 -44 3302
-2 -44 3317
-1 -44 3335
0 -44 3390
1 -44 3387
2 -44 3400
3 -44 3369
4 -44 3371
5 -44 3454
6 -44 3408
7 -44 3488
8 -44 3418
9 -44 3454
10 -44 3436
11 -44 3400
12 -44 3343
13 -44 3338
14 -44 3333
15 -44 3366
16 -44 3397
17 -44 3261
18 -44 3213
19 -44 3133
20 -44 3105
21 -44 3078
22 -44 3009
23 -44 2885
24 -44 2885
25 -44 2820
26 -44 2629
27 -44 2603
28 -44 2683
29 -44 2555
30 -44 2459
31 -44 2468
32 -44 2280
33 -44 2236
34 -44 2075
35 -44 2003
36 -44 1942
37 -44 1864
38 -44 1872
39 -44 1794
40 -44 1631
41 -44 1579
42 -44 1460
43 -44 1390
44 -44 1278
45 -44 1221
46 -44 1082
47 -44 1019
48 -44 948
49 -44 907
50 -44 768
-50 -43 327
-49 -43 338
-48 -43 345
-47 -43 402
-46 -43 461
-45 -43 463
-44 -43 560
-43 -43 614
-42 -43 690
-41 -43 724
-40 -43 825
-39 -43 937
-38 -43 1004
-37 -43 1061
-36 -43 1122
-35 -43 1275
-34 -43 1311
-33 -43 1430
-32 -43 1555
-31 -43 1621
-30 -43 1649
-29 -43 1698
-28 -43 1847
-27 -43 1940
-26 -43 2109
-25 -43 2208
-24 -43 2311
-23 -43 2407
-22 -43 2541
-21 -43 2546
-20 -43 2631
-19 -43 2746
-18 -43 2794
-17 -43 2894
-16 -43 2982
-15 -43 3083
-14 -43 3153
-13 -43 3211
-12 -43 3228
-11 -43 3323
-10 -43 3359
-9 -43 3323
-8 -43 3346
-7 -43 3502
-6 -43 3460
-5 -43 3486
-4 -43 3523
-3 -43 3457
-2 -43 3520
-1 -43 3533
0 -43 3589
1 -43 3504
2 -43 3562
3 -43 3583
4 -43 3690
5 -43 3626
6 -43 3613
7 -43 3647
8 -43 3637
9 -43 3562
10 -43 3544
11 -43 3679
12 -43 3575
13 -43 3549
14 -43 3544
15 -43 3434
16 -43 3499
17 -43 3536
18 -43 3382
19 -43 3325
20 -43 3269
21 -43 3284
22 -43 3175
23 -43 3153
24 -43 3098
25 -43 2970
26 -43 2938
27 -43 2801
28 -43 2851
29 -43 2746
30 -43 2624
31 -43 2580
32 -43 2403
33 -43 2457
34 -43 2283
35 -43 2272
36 -43 2171
37 -43 2081
38 -43 1984
39 -43 1913
40 -43 1817
41 -43 1790
42 -43 1690
43 -43 1604
44 -43 1548
45 -43 1374
46 -43 1302
47 -43 1240
48 -43 1153
49 -43 1048
50 -43 975
-50 -42 304
-49 -42 323
-48 -42 378
-47 -42 422
-46 -42 491
-45 -42 500
-44 -42 614
-43 -42 666
-42 -42 777
-41 -42 807
-40 -42 902
-39 -42 1002
-38 -42 1111
-37 -42 1169
-36 -42 1237
-35 -42 1383
-34 -42 1467
-33 -42 1509
-32 -42 1588
-31 -42 1734
-30 -42 1778
-29 -42 1976
-28 -42 2128
-27 -42 2169
-26 -42 2302
-25 -42 2477
-24 -42 2432
-23 -42 2580
-22 -42 2603
-21 -42 2659
-20 -42 2734
-19 -42 2844
-18 -42 2868
-17 -42 2938
-16 -42 3026
-15 -42 3103
-14 -42 3183
-13 -42 3188
-12 -42 3282
-11 -42 3377
-10 -42 3397
-9 -42 3520
-8 -42 3496
-7 -42 3494
-6 -42 3549
-5 -42 3615
-4 -42 3552
-3 -42 3586
-2 -42 3573
-1 -42 3650
0 -42 3755
1 -42 3706
2 -42 3758
3 -42 3693
4 -42 3650
5 -42 3690
6 -42 3768
7 -42 3812
8 -42 3845
9 -42 3690
10 -42 3671
11 -42 3693
12 -42 3655
13 -42 3661
14 -42 3544
15 -42 3486
16 -42 3452
17 -42 3447
18 -42 3369
19 -42 3341
20 -42 3351
21 -42 3300
22 -42 3223
23 -42 3183
24 -42 3103
25 -42 3019
26 -42 2994
27 -42 2849
28 -42 2796
29 -42 2756
30 -42 2650
31 -42 2606
32 -42 2530
33 -42 2475
34 -42 2445
35 -42 2414
36 -42 2276
37 -42 2169
38 -42 2041
39 -42 1917
40 -42 1841
41 -42 1784
42 -42 1631
43 -42 1544
44 -42 1481
45 -42 1521
46 -42 1387
47 -42 1295
48 -42 1251
49 -42 1115
50 -42 992
-50 -41 296
-49 -41 310
-48 -41 348
-47 -41 395
-46 -41 422
-45 -41 491
-44 -41 590
-43 -41 662
-42 -41 692
-41 -41 782
-40 -41 874
-39 -41 960
-38 -41 1036
-37 -41 1194
-36 -41 1249
-35 -41 1370
-34 -41 1483
-33 -41 1625
-32 -41 1704
-31 -41 1835
-30 -41 1874
-29 -41 1994
-28 -41 2122
-27 -41 2189
-26 -41 2305
-25 -41 2409
-24 -41 2448
-23 -41 2610
-22 -41 2624
-21 -41 2655
-20 -41 2837
-19 -41 2911
-18 -41 2962
-17 -41 2994
-16 -41 3036
-15 -41 3198
-14 -41 3264
-13 -41 3343
-12 -41 3460
-11 -41 3554
-10 -41 3671
-9 -41 3747
-8 -41 3779
-7 -41 3788
-6 -41 3894
-5 -41 3908
-4 -41 3892
-3 -41 4008
-2 -41 3983
-1 -41 4000
0 -41 4014
1 -41 4022
2 -41 3966
3 -41 3978
4 -41 3992
5 -41 3986
6 -41 3986
7 -41 4019
8 -41 3947
9 -41 3911
10 -41 3908
11 -41 3886
12 -41 3919
13 -41 3933
14 -41 3749
15 -41 3720
16 -41 3597
17 -41 3552
18 -41 3483
19 -41 3315
20 -41 3423
21 -41 3379
22 -41 3397
23 -41 3277
24 -41 3178
25 -41 3155
26 -41 3019
27 -41 3061
28 -41 2861
29 -41 2839
30 -41 2779
31 -41 2730
32 -41 2706
33 -41 2585
34 -41 2500
35 -41 2436
36 -41 2336
37 -41 2243
38 -41 2154
39 -41 2126
40 -41 2045
41 -41 1976
42 -41 1732
43 -41 1710
44 -41 1629
45 -41 1505
46 -41 1450
47 -41 1308
48 -41 1205
49 -41 1115
50 -41 1034
-50 -40 372
-49 -40 410
-48 -40 465
-47 -40 529
-46 -40 593
-45 -40 668
-44 -40 706
-43 -40 790
-42 -40 855
-41 -40 904
-40 -40 928
-39 -40 1079
-38 -40 1176
-37 -40 1264
-36 -40 1275
-35 -40 1424
-34 -40 1550
-33 -40 1619
-32 -40 1801
-31 -40 1909
-30 -40 2020
-29 -40 2163
-28 -40 2250
-27 -40 2365
-26 -40 2432
-25 -40 2583
-24 -40 2662
-23 -40 2772
-22 -40 2904
-21 -40 2938
-20 -40 2992
-19 -40 3178
-18 -40 3158
-17 -40 3271
-16 -40 3333
-15 -40 3470
-14 -40 3546
-13 -40 3671
-12 -40 3733
-11 -40 3919
-10 -40 3900
-9 -40 3992
-8 -40 3978
-7 -40 4019
-6 -40 4031
-5 -40 4076
-4 -40 4138
-3 -40 4079
-2 -40 4042
-1 -40 4050
0 -40 4045
1 -40 4076
2 -40 4184
3 -40 4101
4 -40 4042
5 -40 4101
6 -40 4050
7 -40 4138
8 -40 3936
9 -40 3964
10 -40 4073
11 -40 4048
12 -40 4064
13 -40 4042
14 -40 3903
15 -40 4025
16 -40 3914
17 -40 3859
18 -40 3807
19 -40 3779
20 -40 3714
21 -40 3631
22 -40 3552
23 -40 3447
24 -40 3343
25 -40 3330
26 -40 3213
27 -40 3218
28 -40 3108
29 -40 3168
30 -40 3026
31 -40 2992
32 -40 2916
33 -40 2777
34 -40 2723
35 -40 2629
36 -40 2450
37 -40 2342
38 -40 2252
39 -40 2193
40 -40 2094
41 -40 1999
42 -40 1853
43 -40 1778
44 -40 1678
45 -40 1653
46 -40 1544
47 -40 1411
48 -40 1329
49 -40 1180
50 -40 1085
-50 -39 350
-49 -39 394
-48 -39 437
-47 -39 538
-46 -39 581
-45 -39 650
-44 -39 709
-43 -39 810
-42 -39 868
-41 -39 947
-40 -39 1019
-39 -39 1129
-38 -39 1230
-37 -39 1306
-36 -39 1469
-35 -39 1617
-34 -39 1674
-33 -39 1794
-32 -39 1841
-31 -39 1961
-30 -39 2032
-29 -39 2013
-28 -39 2199
-27 -39 2327
-26 -39 2347
-25 -39 2473
-24 -39 2523
-23 -39 2603
-22 -39 2758
-21 -39 2863
-20 -39 2992
-19 -39 3160
-18 -39 3173
-17 -39 3315
-16 -39 3315
-15 -39 3400
-14 -39 3502
-13 -39 3488
-12 -39 3613
-11 -39 3701
-10 -39 3881
-9 -39 3916
-8 -39 3911
-7 -39 3914
-6 -39 3969
-5 -39 4028
-4 -39 4121
-3 -39 4031
-2 -39 4207
-1 -39 4181
0 -39 4175
1 -39 4098
2 -39 4184
3 -39 4135
4 -39 4130
5 -39 4181
6 -39 4279
7 -39 4104
8 -39 4138
9 -39 4098
10 -39 4149
11 -39 4087
12 -39 4144
13 -39 4056
14 -39 3961
15 -39 3928
16 -39 3903
17 -39 3944
18 -39 3925
19 -39 3886
20 -39 3768
21 -39 3749
22 -39 3653
23 -39 3581
24 -39 3586
25 -39 3418
26 -39 3246
27 -39 3359
28 -39 3289
29 -39 3140
30 -39 3118
31 -39 3051
32 -39 2853
33 -39 2899
34 -39 2765
35 -39 2643
36 -39 2482
37 -39 2385
38 -39 2311
39 -39 2199
40 -39 2122
41 -39 2056
42 -39 1897
43 -39 1776
44 -39 1728
45 -39 1661
46 -39 1527
47 -39 1437
48 -39 1300
49 -39 1224
50 -39 1153
-50 -38 419
-49 -38 447
-48 -38 502
-47 -38 574
-46 -38 621
-45 -38 761
-44 -38 818
-43 -38 935
-42 -38 977
-41 -38 1127
-40 -38 1155
-39 -38 1233
-38 -38 1339
-37 -38 1454
-36 -38 1606
-35 -38 1748
-34 -38 1827
-33 -38 1936
-32 -38 2077
-31 -38 2197
-30 -38 2331
-29 -38 2396
-28 -38 2461
-27 -38 2596
-26 -38 2671
-25 -38 2784
-24 -38 2853
-23 -38 2989
-22 -38 3115
-21 -38 3188
-20 -38 3284
-19 -38 3473
-18 -38 3605
-17 -38 3605
-16 -38 3704
-15 -38 3804
-14 -38 3766
-13 -38 3925
-12 -38 4031
-11 -38 4118
-10 -38 4192
-9 -38 4144
-8 -38 4141
-7 -38 4221
-6 -38 4273
-5 -38 4281
-4 -38 4290
-3 -38 4322
-2 -38 4377
-1 -38 4424
0 -38 4448
1 -38 4469
2 -38 4525
3 -38 4513
4 -38 4504
5 -38 4466
6 -38 4475
7 -38 4427
8 -38 4389
9 -38 4427
10 -38 4366
11 -38 4302
12 -38 4293
13 -38 4178
14 -38 4195
15 -38 4110
16 -38 4062
17 -38 4008
18 -38 4025
19 -38 3978
20 -38 3928
21 -38 3919
22 -38 3744
23 -38 3741
24 -38 3613
25 -38 3520
26 -38 3400
27 -38 3402
28 -38 3307
29 -38 3266
30 -38 3244
31 -38 3058
32 -38 3026
33 -38 3029
34 -38 2931
35 -38 2784
36 -38 2610
37 -38 2592
38 -38 2534
39 -38 2338
40 -38 2234
41 -38 2165
42 -38 2034
43 -38 1874
44 -38 1788
45 -38 1708
46 -38 1598
47 -38 1509
48 -38 1396
49 -38 1344
50 -38 1226
-50 -37 451
-49 -37 494
-48 -37 577
-47 -37 671
-46 -37 735
-45 -37 761
-44 -37 878
-43 -37 947
-42 -37 1061
-41 -37 1087
-40 -37 1194
-39 -37 1278
-38 -37 1411
-37 -37 1563
-36 -37 1655
-35 -37 1758
-34 -37 1899
-33 -37 2028
-32 -37 2130
-31 -37 2280
-30 -37 2376
-29 -37 2403
-28 -37 2421
-27 -37 2534
-26 -37 2725
-25 -37 2870
-24 -37 2909
-23 -37 3148
-22 -37 3231
-21 -37 3244
-20 -37 3348
-19 -37 3447
-18 -37 3573
-17 -37 3725
-16 -37 3831
-15 -37 3986
-14 -37 4042
-13 -37 4118
-12 -37 4138
-11 -37 4331
-10 -37 4369
-9 -37 4407
-8 -37 4416
-7 -37 4478
-6 -37 4534
-5 -37 4636
-4 -37 4588
-3 -37 4621
-2 -37 4666
-1 -37 4636
0 -37 4588
1 -37 4585
2 -37 4651
3 -37 4615
4 -37 4597
5 -37 4540
6 -37 4466
7 -37 4546
8 -37 4540
9 -37 4469
10 -37 4424
11 -37 4357
12 -37 4345
13 -37 4380
14 -37 4360
15 -37 4386
16 -37 4235
17 -37 4112
18 -37 4187
19 -37 4079
20 -37 4062
21 -37 4014
22 -37 3964
23 -37 3881
24 -37 3766
25 -37 3663
26 -37 3578
27 -37 3552
28 -37 3423
29 -37 3369
30 -37 3238
31 -37 3143
32 -37 3053
33 -37 3029
34 -37 2950
35 -37 2796
36 -37 2692
37 -37 2550
38 -37 2423
39 -37 2336
40 -37 2267
41 -37 2178
42 -37 2032
43 -37 1932
44 -37 1790
45 -37 1696
46 -37 1590
47 -37 1502
48 -37 1370
49 -37 1289
50 -37 1175
-50 -36 538
-49 -36 570
-48 -36 599
-47 -36 698
-46 -36 752
-45 -36 837
-44 -36 910
-43 -36 1007
-42 -36 1117
-41 -36 1155
-40 -36 1260
-39 -36 1460
-38 -36 1573
-37 -36 1682
-36 -36 1780
-35 -36 1973
-34 -36 2100
-33 -36 2250
-32 -36 2338
-31 -36 2468
-30 -36 2560
-29 -36 2676
-28 -36 2846
-27 -36 2936
-26 -36 3093
-25 -36 3180
-24 -36 3195
-23 -36 3364
-22 -36 3454
-21 -36 3541
-20 -36 3704
-19 -36 3741
-18 -36 3837
-17 -36 3892
-16 -36 3930
-15 -36 4034
-14 -36 4079
-13 -36 4104
-12 -36 4028
-11 -36 4247
-10 -36 4195
-9 -36 4302
-8 -36 4404
-7 -36 4351
-6 -36 4528
-5 -36 4534
-4 -36 4636
-3 -36 4724
-2 -36 4797
-1 -36 4739
0 -36 4724
1 -36 4813
2 -36 4850
3 -36 4782
4 -36 4712
5 -36 4675
6 -36 4724
7 -36 4621
8 -36 4712
9 -36 4687
10 -36 4600
11 -36 4519
12 -36 4609
13 -36 4600
14 -36 4486
15 -36 4386
16 -36 4475
17 -36 4421
18 -36 4366
19 -36 4299
20 -36 4149
21 -36 4084
22 -36 4008
23 -36 3978
24 -36 3953
25 -36 3856
26 -36 3752
27 -36 3631
28 -36 3597
29 -36 3583
30 -36 3507
31 -36 3369
32 -36 3221
33 -36 3195
34 -36 3138
35 -36 3006
36 -36 2902
37 -36 2794
38 -36 2718
39 -36 2631
40 -36 2514
41 -36 2325
42 -36 2217
43 -36 2068
44 -36 1999
45 -36 1955
46 -36 1799
47 -36 1694
48 -36 1614
49 -36 1515
50 -36 1353
-50 -35 494
-49 -35 534
-48 -35 623
-47 -35 666
-46 -35 780
-45 -35 860
-44 -35 982
-43 -35 1085
-42 -35 1159
-41 -35 1239
-40 -35 1372
-39 -35 1494
-38 -35 1637
-37 -35 1748
-36 -35 1815
-35 -35 1940
-34 -35 1982
-33 -35 2115
-32 -35 2309
-31 -35 2432
-30 -35 2518
-29 -35 2720
-28 -35 2701
-27 -35 2926
-26 -35 3051
-25 -35 3158
-24 -35 3188
-23 -35 3390
-22 -35 3434
-21 -35 3739
-20 -35 3693
-19 -35 3815
-18 -35 3922
-17 -35 4014
-16 -35 4164
-15 -35 4158
-14 -35 4284
-13 -35 4328
-12 -35 4419
-11 -35 4454
-10 -35 4480
-9 -35 4537
-8 -35 4706
-7 -35 4709
-6 -35 4764
-5 -35 4915
-4 -35 4959
-3 -35 4993
-2 -35 4952
-1 -35 4844
0 -35 4946
1 -35 4881
2 -35 4981
3 -35 4962
4 -35 4996
5 -35 4962
6 -35 4934
7 -35 4940
8 -35 4927
9 -35 4903
10 -35 4779
11 -35 4841
12 -35 4816
13 -35 4696
14 -35 4739
15 -35 4718
16 -35 4736
17 -35 4633
18 -35 4579
19 -35 4570
20 -35 4561
21 -35 4519
22 -35 4383
23 -35 4322
24 -35 4331
25 -35 4195
26 -35 4014
27 -35 4011
28 -35 3842
29 -35 3796
30 -35 3677
31 -35 3578
32 -35 3473
33 -35 3361
34 -35 3216
35 -35 3183
36 -35 3068
37 -35 2955
38 -35 2837
39 -35 2772
40 -35 2659
41 -35 2537
42 -35 2436
43 -35 2291
44 -35 2169
45 -35 2064
46 -35 1890
47 -35 1805
48 -35 1716
49 -35 1523
50 -35 1424
-50 -34 583
-49 -34 567
-48 -34 654
-47 -34 788
-46 -34 862
-45 -34 953
-44 -34 1007
-43 -34 1199
-42 -34 1298
-41 -34 1348
-40 -34 1530
-39 -34 1665
-38 -34 1756
-37 -34 1864
-36 -34 1963
-35 -34 2128
-34 -34 2180
-33 -34 2333
-32 -34 2450
-31 -34 2518
-30 -34 2627
-29 -34 2815
-28 -34 2827
-27 -34 2940
-26 -34 3218
-25 -34 3382
-24 -34 3462
-23 -34 3554
-22 -34 3685
-21 -34 3826
-20 -34 3955
-19 -34 3936
-18 -34 4130
-17 -34 4184
-16 -34 4328
-15 -34 4457
-14 -34 4419
-13 -34 4573
-12 -34 4660
-11 -34 4684
-10 -34 4739
-9 -34 4831
-8 -34 4844
-7 -34 4921
-6 -34 4987
-5 -34 5025
-4 -34 4990
-3 -34 5018
-2 -34 5022
-1 -34 5060
0 -34 5060
1 -34 5168
2 -34 5066
