PARAMS map_range=50 map_step=1
-20 -45 1999
-19 -45 2047
-18 -45 2150
-17 -45 2165
-16 -45 2287
-15 -45 2333
-14 -45 2358
-13 -45 2396
-12 -45 2418
-11 -45 2541
-10 -45 2525
-9 -45 2592
-8 -45 2671
-7 -45 2690
-6 -45 2701
-5 -45 2715
-4 -45 2741
-3 -45 2746
-2 -45 2834
-1 -45 2815
0 -45 2851
1 -45 2846
2 -45 2825
3 -45 2865
4 -45 2904
5 -45 2873
6 -45 2880
7 -45 2863
8 -45 2839
9 -45 2865
10 -45 2787
11 -45 2822
12 -45 2818
13 -45 2770
14 -45 2749
15 -45 2758
16 -45 2692
17 -45 2741
18 -45 2562
19 -45 2617
20 -45 2666
21 -45 2589
22 -45 2543
23 -45 2550
24 -45 2477
25 -45 2349
26 -45 2269
27 -45 2276
28 -45 2180
29 -45 2128
30 -45 2160
31 -45 2049
32 -45 1915
33 -45 1862
34 -45 1797
35 -45 1736
36 -45 1657
37 -45 1602
38 -45 1523
39 -45 1443
40 -45 1437
41 -45 1326
42 -45 1269
43 -45 1223
44 -45 1153
45 -45 1073
46 -45 983
47 -45 889
48 -45 836
49 -45 768
50 -45 700
-50 -44 185
-49 -44 200
-48 -44 207
-47 -44 256
-46 -44 266
-45 -44 302
-44 -44 313
-43 -44 362
-42 -44 413
-41 -44 447
-40 -44 511
-39 -44 608
-38 -44 626
-37 -44 716
-36 -44 794
-35 -44 868
-34 -44 932
-33 -44 1080
-32 -44 1110
-31 -44 1208
-30 -44 1268
-29 -44 1333
-28 -44 1415
-27 -44 1544
-26 -44 1633
-25 -44 1770
-24 -44 1805
-23 -44 1963
-22 -44 1957
-21 -44 2036
-20 -44 2141
-19 -44 2221
-18 -44 2232
-17 -44 2313
-16 -44 2305
-15 -44 2371
-14 -44 2470
-13 -44 2473
-12 -44 2631
-11 -44 2664
-10 -44 2732
-9 -44 2870
-8 -44 2844
-7 -44 2822
-6 -44 2887
-5 -44 3083
-4 -44 2885
-3 -44 2950
-2 -44 2909
-1 -44 2962
0 -44 2865
1 -44 2894
2 -44 2890
3 -44 2936
4 -44 2943
5 -44 3071
6 -44 3133
7 -44 3019
8 -44 3080
9 -44 3014
10 -44 3029
11 -44 3021
12 -44 2994
13 -44 2919
14 -44 2938
15 -44 2863
16 -44 2839
17 -44 2865
18 -44 2822
19 -44 2737
20 -44 2671
21 -44 2671
22 -44 2622
23 -44 2673
24 -44 2638
25 -44 2484
26 -44 2432
27 -44 2369
28 -44 2329
29 -44 2309
30 -44 2193
31 -44 2139
32 -44 2113
33 -44 2020
34 -44 1915
35 -44 1823
36 -44 1792
37 -44 1750
38 -44 1653
39 -44 1523
40 -44 1486
41 -44 1435
42 -44 1348
43 -44 1237
44 -44 1215
45 -44 1118
46 -44 1017
47 -44 953
48 -44 865
49 -44 809
50 -44 744
-50 -43 236
-49 -43 240
-48 -43 267
-47 -43 313
-46 -43 351
-45 -43 374
-44 -43 380
-43 -43 449
-42 -43 508
-41 -43 534
-40 -43 593
-39 -43 680
-38 -43 749
-37 -43 804
-36 -43 870
-35 -43 992
-34 -43 1017
-33 -43 1091
-32 -43 1207
-31 -43 1333
-30 -43 1394
-29 -43 1467
-28 -43 1657
-27 -43 1736
-26 -43 1756
-25 -43 1853
-24 -43 1982
-23 -43 2090
-22 -43 2158
-21 -43 2150
-20 -43 2320
-19 -43 2307
-18 -43 2475
-17 -43 2436
-16 -43 2537
-15 -43 2550
-14 -43 2550
-13 -43 2601
-12 -43 2680
-11 -43 2822
-10 -43 2863
-9 -43 2882
-8 -43 2936
-7 -43 2992
-6 -43 3029
-5 -43 2994
-4 -43 3088
-3 -43 3051
-2 -43 3140
-1 -43 3113
0 -43 3180
1 -43 3093
2 -43 3188
3 -43 3175
4 -43 3165
5 -43 3264
6 -43 3218
7 -43 3246
8 -43 3150
9 -43 3206
10 -43 3284
11 -43 3274
12 -43 3216
13 -43 3249
14 -43 3226
15 -43 3241
16 -43 3195
17 -43 3158
18 -43 3056
19 -43 3076
20 -43 2994
21 -43 2948
22 -43 2919
23 -43 2955
24 -43 2892
25 -43 2749
26 -43 2796
27 -43 2699
28 -43 2615
29 -43 2560
30 -43 2457
31 -43 2400
32 -43 2374
33 -43 2212
34 -43 2145
35 -43 2077
36 -43 1996
37 -43 1967
38 -43 1856
39 -43 1752
40 -43 1698
41 -43 1625
42 -43 1509
43 -43 1402
44 -43 1331
45 -43 1240
46 -43 1143
47 -43 1092
48 -43 1051
49 -43 982
50 -43 884
-50 -42 213
-49 -42 239
-48 -42 255
-47 -42 310
-46 -42 345
-45 -42 384
-44 -42 422
-43 -42 483
-42 -42 507
-41 -42 593
-40 -42 644
-39 -42 755
-38 -42 764
-37 -42 794
-36 -42 876
-35 -42 992
-34 -42 1065
-33 -42 1152
-32 -42 1210
-31 -42 1282
-30 -42 1363
-29 -42 1486
-28 -42 1614
-27 -42 1688
-26 -42 1778
-25 -42 1911
-24 -42 1874
-23 -42 2051
-22 -42 2117
-21 -42 2212
-20 -42 2239
-19 -42 2380
-18 -42 2345
-17 -42 2505
-16 -42 2543
-15 -42 2606
-14 -42 2664
-13 -42 2715
-12 -42 2794
-11 -42 2839
-10 -42 2931
-9 -42 2919
-8 -42 2950
-7 -42 3004
-6 -42 3029
-5 -42 3085
-4 -42 3113
-3 -42 3158
-2 -42 3300
-1 -42 3168
0 -42 3190
1 -42 3218
2 -42 3216
3 -42 3256
4 -42 3228
5 -42 3201
6 -42 3284
7 -42 3221
8 -42 3264
9 -42 3359
10 -42 3223
11 -42 3206
12 -42 3208
13 -42 3246
14 -42 3193
15 -42 3163
16 -42 3125
17 -42 3076
18 -42 3058
19 -42 3019
20 -42 2992
21 -42 2972
22 -42 2880
23 -42 2813
24 -42 2818
25 -42 2837
26 -42 2756
27 -42 2704
28 -42 2606
29 -42 2523
30 -42 2443
31 -42 2342
32 -42 2307
33 -42 2254
34 -42 2111
35 -42 2075
36 -42 1969
37 -42 1888
38 -42 1856
39 -42 1718
40 -42 1604
41 -42 1623
42 -42 1532
43 -42 1467
44 -42 1361
45 -42 1280
46 -42 1145
47 -42 1125
48 -42 1051
49 -42 997
50 -42 927
-50 -41 253
-49 -41 266
-48 -41 305
-47 -41 338
-46 -41 419
-45 -41 449
-44 -41 550
-43 -41 620
-42 -41 638
-41 -41 724
-40 -41 834
-39 -41 997
-38 -41 990
-37 -41 1058
-36 -41 1124
-35 -41 1183
-34 -41 1246
-33 -41 1359
-32 -41 1420
-31 -41 1530
-30 -41 1627
-29 -41 1655
-28 -41 1778
-27 -41 1895
-26 -41 1864
-25 -41 1999
-24 -41 2098
-23 -41 2158
-22 -41 2195
-21 -41 2252
-20 -41 2389
-19 -41 2470
-18 -41 2516
-17 -41 2608
-16 -41 2669
-15 -41 2839
-14 -41 2801
-13 -41 2921
-12 -41 3066
-11 -41 3088
-10 -41 3153
-9 -41 3208
-8 -41 3216
-7 -41 3371
-6 -41 3341
-5 -41 3418
-4 -41 3483
-3 -41 3496
-2 -41 3536
-1 -41 3481
0 -41 3502
1 -41 3655
2 -41 3525
3 -41 3722
4 -41 3663
5 -41 3597
6 -41 3618
7 -41 3626
8 -41 3642
9 -41 3589
10 -41 3536
11 -41 3538
12 -41 3578
13 -41 3462
14 -41 3449
15 -41 3441
16 -41 3390
17 -41 3330
18 -41 3218
19 -41 3228
20 -41 3211
21 -41 3183
22 -41 3108
23 -41 3085
24 -41 3014
25 -41 2962
26 -41 2865
27 -41 2865
28 -41 2753
29 -41 2739
30 -41 2573
31 -41 2539
32 -41 2443
33 -41 2421
34 -41 2351
35 -41 2274
36 -41 2210
37 -41 2098
38 -41 1976
39 -41 1807
40 -41 1784
41 -41 1756
42 -41 1657
43 -41 1563
44 -41 1473
45 -41 1439
46 -41 1304
47 -41 1224
48 -41 1132
49 -41 1063
50 -41 983
-50 -40 202
-49 -40 220
-48 -40 256
-47 -40 313
-46 -40 359
-45 -40 418
-44 -40 463
-43 -40 498
-42 -40 547
-41 -40 632
-40 -40 686
-39 -40 750
-38 -40 849
-37 -40 873
-36 -40 1002
-35 -40 1136
-34 -40 1187
-33 -40 1228
-32 -40 1357
-31 -40 1432
-30 -40 1492
-29 -40 1600
-28 -40 1750
-27 -40 1839
-26 -40 1928
-25 -40 1994
-24 -40 2126
-23 -40 2243
-22 -40 2311
-21 -40 2486
-20 -40 2534
-19 -40 2603
-18 -40 2636
-17 -40 2711
-16 -40 2808
-15 -40 2928
-14 -40 2965
-13 -40 3073
-12 -40 3125
-11 -40 3236
-10 -40 3218
-9 -40 3305
-8 -40 3333
-7 -40 3467
-6 -40 3413
-5 -40 3413
-4 -40 3507
-3 -40 3509
-2 -40 3523
-1 -40 3594
0 -40 3639
1 -40 3623
2 -40 3666
3 -40 3613
4 -40 3655
5 -40 3586
6 -40 3629
7 -40 3637
8 -40 3653
9 -40 3655
10 -40 3666
11 -40 3637
12 -40 3626
13 -40 3613
14 -40 3639
15 -40 3621
16 -40 3610
17 -40 3581
18 -40 3541
19 -40 3597
20 -40 3470
21 -40 3439
22 -40 3361
23 -40 3307
24 -40 3264
25 -40 3110
26 -40 3053
27 -40 3113
28 -40 2977
29 -40 2931
30 -40 2880
31 -40 2758
32 -40 2673
33 -40 2592
34 -40 2475
35 -40 2394
36 -40 2329
37 -40 2232
38 -40 2135
39 -40 2105
40 -40 2015
41 -40 1880
42 -40 1758
43 -40 1698
44 -40 1659
45 -40 1536
46 -40 1394
47 -40 1326
48 -40 1246
49 -40 1192
50 -40 1020
-50 -39 275
-49 -39 304
-48 -39 342
-47 -39 421
-46 -39 448
-45 -39 483
-44 -39 552
-43 -39 602
-42 -39 689
-41 -39 772
-40 -39 862
-39 -39 948
-38 -39 1027
-37 -39 1157
-36 -39 1217
-35 -39 1300
-34 -39 1376
-33 -39 1469
-32 -39 1565
-31 -39 1742
-30 -39 1837
-29 -39 2039
-28 -39 2041
-27 -39 2223
-26 -39 2276
-25 -39 2405
-24 -39 2459
-23 -39 2498
-22 -39 2652
-21 -39 2734
-20 -39 2784
-19 -39 2911
-18 -39 2899
-17 -39 3095
-16 -39 3178
-15 -39 3300
-14 -39 3312
-13 -39 3444
-12 -39 3356
-11 -39 3494
-10 -39 3559
-9 -39 3602
-8 -39 3655
-7 -39 3736
-6 -39 3687
-5 -39 3758
-4 -39 3768
-3 -39 3861
-2 -39 3941
-1 -39 3953
0 -39 3994
1 -39 3978
2 -39 4056
3 -39 3994
4 -39 4000
5 -39 3944
6 -39 3983
7 -39 3975
8 -39 4011
9 -39 4034
10 -39 3992
11 -39 4005
12 -39 3922
13 -39 3892
14 -39 3911
15 -39 3989
16 -39 3859
17 -39 3736
18 -39 3671
19 -39 3717
20 -39 3573
21 -39 3533
22 -39 3465
23 -39 3320
24 -39 3190
25 -39 3259
26 -39 3071
27 -39 3031
28 -39 2977
29 -39 2856
30 -39 2775
31 -39 2727
32 -39 2711
33 -39 2580
34 -39 2553
35 -39 2477
36 -39 2398
37 -39 2302
38 -39 2258
39 -39 2107
40 -39 2081
41 -39 1969
42 -39 1825
43 -39 1790
44 -39 1692
45 -39 1608
46 -39 1490
47 -39 1385
48 -39 1302
49 -39 1253
50 -39 1117
-50 -38 257
-49 -38 292
-48 -38 337
-47 -38 399
-46 -38 426
-45 -38 474
-44 -38 525
-43 -38 609
-42 -38 663
-41 -38 755
-40 -38 862
-39 -38 957
-38 -38 997
-37 -38 1150
-36 -38 1180
-35 -38 1377
-34 -38 1437
-33 -38 1488
-32 -38 1643
-31 -38 1847
-30 -38 1911
-29 -38 2081
-28 -38 2115
-27 -38 2197
-26 -38 2322
-25 -38 2374
-24 -38 2537
-23 -38 2596
-22 -38 2687
-21 -38 2732
-20 -38 2820
-19 -38 2980
-18 -38 3038
-17 -38 3098
-16 -38 3254
-15 -38 3277
-14 -38 3343
-13 -38 3410
-12 -38 3523
-11 -38 3475
-10 -38 3586
-9 -38 3613
-8 -38 3682
-7 -38 3826
-6 -38 3804
-5 -38 3856
-4 -38 3916
-3 -38 3925
-2 -38 3939
-1 -38 3933
0 -38 4062
1 -38 4039
2 -38 4011
3 -38 4011
4 -38 4062
5 -38 4064
6 -38 4048
7 -38 4056
8 -38 3994
9 -38 4042
10 -38 3966
11 -38 3992
12 -38 3944
13 -38 3911
14 -38 3892
15 -38 3897
16 -38 3788
17 -38 3758
18 -38 3733
19 -38 3634
20 -38 3621
21 -38 3554
22 -38 3486
23 -38 3512
24 -38 3348
25 -38 3310
26 -38 3213
27 -38 3223
28 -38 3105
29 -38 3021
30 -38 2955
31 -38 2921
32 -38 2849
33 -38 2806
34 -38 2617
35 -38 2532
36 -38 2473
37 -38 2418
38 -38 2329
39 -38 2307
40 -38 2193
41 -38 2115
42 -38 1953
43 -38 1866
44 -38 1744
45 -38 1637
46 -38 1521
47 -38 1422
48 -38 1361
49 -38 1246
50 -38 1162
-50 -37 301
-49 -37 337
-48 -37 372
-47 -37 438
-46 -37 467
-45 -37 542
-44 -37 587
-43 -37 683
-42 -37 738
-41 -37 833
-40 -37 973
-39 -37 1055
-38 -37 1157
-37 -37 1249
-36 -37 1324
-35 -37 1432
-34 -37 1581
-33 -37 1657
-32 -37 1704
-31 -37 1888
-30 -37 2034
-29 -37 2117
-28 -37 2215
-27 -37 2283
-26 -37 2374
-25 -37 2466
-24 -37 2541
-23 -37 2638
-22 -37 2687
-21 -37 2878
-20 -37 2894
-19 -37 3163
-18 -37 3206
-17 -37 3353
-16 -37 3384
-15 -37 3546
-14 -37 3594
-13 -37 3615
-12 -37 3655
-11 -37 3747
-10 -37 3701
-9 -37 3886
-8 -37 3812
-7 -37 3867
-6 -37 3842
-5 -37 3994
-4 -37 4019
-3 -37 4053
-2 -37 4169
-1 -37 4135
0 -37 4079
1 -37 4167
2 -37 4141
3 -37 4184
4 -37 4264
5 -37 4192
6 -37 4209
7 -37 4227
8 -37 4230
9 -37 4270
10 -37 4175
11 -37 4184
12 -37 4110
13 -37 4107
14 -37 4048
15 -37 4062
16 -37 3966
17 -37 4056
18 -37 3961
19 -37 3941
20 -37 3848
21 -37 3763
22 -37 3671
23 -37 3637
24 -37 3562
25 -37 3546
26 -37 3457
27 -37 3441
28 -37 3320
29 -37 3218
30 -37 3188
31 -37 3053
32 -37 3004
33 -37 2921
34 -37 2834
35 -37 2692
36 -37 2685
37 -37 2548
38 -37 2403
39 -37 2347
40 -37 2236
41 -37 2173
42 -37 2024
43 -37 1999
44 -37 1876
45 -37 1792
46 -37 1635
47 -37 1575
48 -37 1462
49 -37 1372
50 -37 1249
-50 -36 367
-49 -36 399
-48 -36 454
-47 -36 512
-46 -36 567
-45 -36 609
-44 -36 701
-43 -36 780
-42 -36 863
-41 -36 985
-40 -36 1061
-39 -36 1205
-38 -36 1217
-37 -36 1366
-36 -36 1422
-35 -36 1629
-34 -36 1671
-33 -36 1758
-32 -36 1880
-31 -36 2036
-30 -36 2145
-29 -36 2265
-28 -36 2358
-27 -36 2505
-26 -36 2548
-25 -36 2638
-24 -36 2822
-23 -36 2878
-22 -36 2962
-21 -36 3110
-20 -36 3193
-19 -36 3300
-18 -36 3343
-17 -36 3504
-16 -36 3602
-15 -36 3645
-14 -36 3779
-13 -36 3820
-12 -36 3747
-11 -36 3867
-10 -36 3928
-9 -36 4008
-8 -36 4098
-7 -36 4215
-6 -36 4093
-5 -36 4221
-4 -36 4198
-3 -36 4325
-2 -36 4366
-1 -36 4351
0 -36 4489
1 -36 4427
2 -36 4430
3 -36 4466
4 -36 4436
5 -36 4451
6 -36 4480
7 -36 4460
8 -36 4466
9 -36 4478
10 -36 4504
11 -36 4410
12 -36 4407
13 -36 4255
14 -36 4264
15 -36 4279
16 -36 4273
17 -36 4187
18 -36 4124
19 -36 4101
20 -36 4000
21 -36 3989
22 -36 3897
23 -36 3928
24 -36 3834
25 -36 3777
26 -36 3639
27 -36 3581
28 -36 3444
29 -36 3423
30 -36 3387
31 -36 3256
32 -36 3216
33 -36 3048
34 -36 3009
35 -36 2940
36 -36 2839
37 -36 2751
38 -36 2641
39 -36 2523
40 -36 2425
41 -36 2358
42 -36 2247
43 -36 2195
44 -36 2077
45 -36 1976
46 -36 1884
47 -36 1718
48 -36 1627
49 -36 1550
50 -36 1469
-50 -35 390
-49 -35 429
-48 -35 459
-47 -35 534
-46 -35 561
-45 -35 612
-44 -35 723
-43 -35 821
-42 -35 897
-41 -35 1089
-40 -35 1180
-39 -35 1381
-38 -35 1402
-37 -35 1437
-36 -35 1550
-35 -35 1700
-34 -35 1702
-33 -35 1835
-32 -35 1959
-31 -35 2073
-30 -35 2163
-29 -35 2322
-28 -35 2546
-27 -35 2596
-26 -35 2711
-25 -35 2885
-24 -35 2926
-23 -35 2931
-22 -35 3103
-21 -35 3241
-20 -35 3320
-19 -35 3504
-18 -35 3507
-17 -35 3798
-16 -35 3856
-15 -35 4050
-14 -35 4073
-13 -35 4124
-12 -35 4209
-11 -35 4215
-10 -35 4307
-9 -35 4457
-8 -35 4495
-7 -35 4585
-6 -35 4639
-5 -35 4597
-4 -35 4690
-3 -35 4681
-2 -35 4764
-1 -35 4764
0 -35 4764
1 -35 4800
2 -35 4831
3 -35 4822
4 -35 4761
5 -35 4733
6 -35 4788
7 -35 4748
8 -35 4791
9 -35 4724
10 -35 4706
11 -35 4627
12 -35 4748
13 -35 4618
14 -35 4645
15 -35 4480
16 -35 4451
17 -35 4495
18 -35 4442
19 -35 4337
20 -35 4380
21 -35 4369
22 -35 4241
23 -35 4169
24 -35 4039
25 -35 3994
26 -35 3992
27 -35 3798
28 -35 3788
29 -35 3766
30 -35 3650
31 -35 3541
32 -35 3473
33 -35 3361
34 -35 3175
35 -35 3140
36 -35 3006
37 -35 3043
38 -35 2870
39 -35 2746
40 -35 2620
41 -35 2514
42 -35 2385
43 -35 2280
44 -35 2206
45 -35 2062
46 -35 1930
47 -35 1870
48 -35 1710
49 -35 1561
50 -35 1462
-50 -34 418
-49 -34 445
-48 -34 510
-47 -34 589
-46 -34 641
-45 -34 689
-44 -34 790
-43 -34 928
-42 -34 960
-41 -34 1070
-40 -34 1122
-39 -34 1297
-38 -34 1460
-37 -34 1521
-36 -34 1696
-35 -34 1799
-34 -34 1948
-33 -34 2047
-32 -34 2165
-31 -34 2347
-30 -34 2505
-29 -34 2638
-28 -34 2739
-27 -34 2861
-26 -34 2914
-25 -34 3016
-24 -34 3076
-23 -34 3254
-22 -34 3441
-21 -34 3536
-20 -34 3650
-19 -34 3690
-18 -34 3831
-17 -34 3897
-16 -34 4000
-15 -34 4022
-14 -34 4232
-13 -34 4296
-12 -34 4264
-11 -34 4331
-10 -34 4454
-9 -34 4495
-8 -34 4594
-7 -34 4718
-6 -34 4748
-5 -34 4706
-4 -34 4841
-3 -34 4745
-2 -34 4807
-1 -34 4785
0 -34 4844
1 -34 4797
2 -34 4764
3 -34 4794
4 -34 4850
5 -34 4828
6 -34 4745
7 -34 4779
8 -34 4807
9 -34 4767
10 -34 4871
11 -34 4754
12 -34 4794
