time	P	Y	R
101.616			
101.62			
101.624			
101.628			
101.632			
101.636			
101.64			
101.644			
101.648			
101.652			
101.656			
101.66			
101.664			
101.668			
101.672			
101.676			
101.68			
101.684			
101.688			
101.692			
101.696			
101.7			
101.704			
101.708			
101.712			
101.716			
101.72			
101.724			
101.728			
101.732			
101.736			
101.74			
101.744			
101.748			
101.752			
101.756			
101.76			
101.764			
101.768			
101.772			
101.776			
101.78			
101.784			
101.788			
101.792			
101.796			
101.8			
101.804			
101.808			
101.812			
101.816			
101.82			
101.824			
101.828			
101.832			
101.836			
101.84			
101.844			
101.848			
101.852			
101.856			
101.86			
101.864			
101.868			
101.872			
101.876			
101.88			
101.884			
101.888			
101.892			
101.896			
101.9			
101.904			
101.908			
101.912			
101.916			
101.92			
101.924			
101.928			
101.932			
101.936			
101.94			
101.944			
101.948			
101.952			
101.956			
101.96			
101.964			
101.968			
101.972			
101.976			
101.98			
101.984			
101.988			
101.992			
101.996			
102			
102.004			
102.008			
102.012			
102.016			
102.02			
102.024			
102.028			
102.032			
102.036			
102.04			
102.044			
102.048			
102.052			
102.056			
102.06			
102.064			
102.068			
102.072			
102.076			
102.08			
102.084			
102.088			
102.092			
102.096			
102.1			
102.104			
102.108			
102.112			
102.116			
102.12			
102.124			
102.128			
102.132			
102.136			
102.14			
102.144			
102.148			
102.152			
102.156			
102.16			
102.164			
102.168			
102.172			
102.176			
102.18			
102.184			
102.188			
102.192			
102.196			
102.2			
102.204			
102.208			
102.212			
102.216			
102.22			
102.224			
102.228			
102.232			
102.236			
102.24			
102.244			
102.248			
102.252			
102.256			
102.26			
102.264			
102.268			
102.272			
102.276			
102.28			
102.284			
102.288			
102.292			
102.296			
102.3			
102.304			
102.308			
102.312			
102.316			
102.32			
102.324			
102.328			
102.332			
102.336			
102.34			
102.344			
102.348			
102.352			
102.356			
102.36			
102.364			
102.368			
102.372			
102.376			
102.38			
102.384			
102.388			
102.392			
102.396			
102.4			
102.404			
102.408			
102.412			
102.416			
102.42			
102.424			
102.428			
102.432			
102.436			
102.44			
102.444			
102.448			
102.452			
102.456			
102.46			
102.464			
102.468			
102.472			
102.476			
102.48			
102.484			
102.488			
102.492			
102.496			
102.5			
102.504			
102.508			
102.512			
102.516			
102.52			
102.524			
102.528			
102.532			
102.536			
102.54			
102.544			
102.548			
102.552			
102.556			
102.56			
102.564			
102.568			
102.572			
102.576			
102.58			
102.584			
102.588			
102.592			
102.596			
102.6			
102.604			
102.608			
102.612			
102.616			
102.62			
102.624			
102.628			
102.632			
102.636			
102.64			
102.644			
102.648			
102.652			
102.656			
102.66			
102.664			
102.668			
102.672			
102.676			
102.68			
102.684			
102.688			
102.692			
102.696			
102.7			
102.704			
102.708			
102.712			
102.716			
102.72			
102.724			
102.728			
102.732			
102.736			
102.74			
102.744			
102.748			
102.752			
102.756			
102.76			
102.764			
102.768			
102.772			
102.776			
102.78			
102.784			
102.788			
102.792			
102.796			
102.8			
102.804			
102.808			
102.812			
102.816			
102.82			
102.824			
102.828			
102.832			
102.836			
102.84			
102.844			
102.848			
102.852			
102.856			
102.86			
102.864			
102.868			
102.872			
102.876			
102.88			
102.884			
102.888			
102.892			
102.896			
102.9			
102.904			
102.908			
102.912			
102.916			
102.92			
102.924			
102.928			
102.932			
102.936			
102.94			
102.944			
102.948			
102.952			
102.956			
102.96			
102.964			
102.968			
102.972			
102.976			
102.98			
102.984			
102.988			
102.992			
102.996			
103			
103.004			
103.008			
103.012			
103.016			
103.02			
103.024			
103.028			
103.032			
103.036			
103.04			
103.044			
103.048			
103.052			
103.056			
103.06			
103.064			
103.068			
103.072			
103.076			
103.08			
103.084			
103.088			
103.092			
103.096			
103.1			
103.104			
103.108			
103.112			
103.116			
103.12			
103.124			
103.128			
103.132			
103.136			
103.14			
103.144			
103.148			
103.152			
103.156			
103.16			
103.164			
103.168			
103.172			
103.176			
103.18			
103.184			
103.188			
103.192			
103.196			
103.2			
103.204			
103.208			
103.212			
103.216			
103.22			
103.224			
103.228			
103.232			
103.236			
103.24			
103.244			
103.248			
103.252			
103.256			
103.26			
103.264			
103.268			
103.272			
103.276			
103.28			
103.284			
103.288			
103.292			
103.296			
103.3			
103.304			
103.308			
103.312			
103.316			
103.32			
103.324			
103.328			
103.332			
103.336			
103.34			
103.344			
103.348			
103.352			
103.356			
103.36			
103.364			
103.368			
103.372			
103.376			
103.38			
103.384			
103.388			
103.392			
103.396			
103.4			
103.404			
103.408			
103.412			
103.416			
103.42			
103.424			
103.428			
103.432			
103.436			
103.44			
103.444			
103.448			
103.452			
103.456			
103.46			
103.464			
103.468			
103.472			
103.476			
103.48			
103.484			
103.488			
103.492			
103.496			
103.5			
103.504			
103.508			
103.512			
103.516			
103.52			
103.524			
103.528			
103.532			
103.536			
103.54			
103.544			
103.548			
103.552			
103.556			
103.56			
103.564			
103.568			
103.572			
103.576			
103.58			
103.584			
103.588			
103.592			
103.596			
103.6			
103.604			
103.608			
103.612			
103.616			
103.62			
103.624			
103.628			
103.632			
103.636			
103.64			
103.644			
103.648			
103.652			
103.656			
103.66			
103.664			
103.668			
103.672			
103.676			
103.68			
103.684			
103.688			
103.692			
103.696			
103.7			
103.704			
103.708			
103.712			
103.716			
103.72			
103.724			
103.728			
103.732			
103.736			
103.74			
103.744			
103.748			
103.752			
103.756			
103.76			
103.764			
103.768			
103.772			
103.776			
103.78			
103.784			
103.788			
103.792			
103.796			
103.8			
103.804			
103.808			
103.812			
103.816			
103.82			
103.824			
103.828			
103.832			
103.836			
103.84			
103.844			
103.848			
103.852			
103.856			
103.86			
103.864			
103.868			
103.872			
103.876			
103.88			
103.884			
103.888			
103.892			
103.896			
103.9			
103.904			
103.908			
103.912			
103.916			
103.92			
103.924			
103.928			
103.932			
103.936			
103.94			
103.944			
103.948			
103.952			
103.956			
103.96			
103.964			
103.968			
103.972			
103.976			
103.98			
103.984			
103.988			
103.992			
103.996			
104			
104.004			
104.008			
104.012			
104.016			
104.02			
104.024			
104.028			
104.032			
104.036			
104.04			
104.044			
104.048			
104.052			
104.056			
104.06			
104.064			
104.068			
104.072			
104.076			
104.08			
104.084			
104.088			
104.092			
104.096			
104.1			
104.104			
104.108			
104.112			
104.116			
104.12			
104.124			
104.128			
104.132			
104.136			
104.14			
104.144			
104.148			
104.152			
104.156			
104.16			
104.164			
104.168			
104.172			
104.176			
104.18			
104.184			
104.188			
104.192			
104.196			
104.2			
104.204			
104.208			
104.212			
104.216			
104.22			
104.224			
104.228			
104.232			
104.236			
104.24			
104.244			
104.248			
104.252			
104.256			
104.26			
104.264			
104.268			
104.272			
104.276			
104.28			
104.284			
104.288			
104.292			
104.296			
104.3			
104.304			
104.308			
104.312			
104.316			
104.32			
104.324			
104.328			
104.332			
104.336			
104.34			
104.344			
104.348			
104.352			
104.356			
104.36			
104.364			
104.368			
104.372			
104.376			
104.38			
104.384			
104.388			
104.392			
104.396			
104.4			
104.404			
104.408			
104.412			
104.416			
104.42			
104.424			
104.428			
104.432			
104.436			
104.44			
104.444			
104.448			
104.452			
104.456			
104.46			
104.464			
104.468			
104.472			
104.476			
104.48			
104.484			
104.488			
104.492			
104.496			
104.5			
104.504			
104.508			
104.512			
104.516			
104.52			
104.524			
104.528			
104.532			
104.536			
104.54			
104.544			
104.548			
104.552			
104.556			
104.56			
104.564			
104.568			
104.572			
104.576			
104.58			
104.584			
104.588			
104.592			
104.596			
104.6			
104.604			
104.608			
104.612			
104.616			
104.62			
104.624			
104.628			
104.632			
104.636			
104.64			
104.644			
104.648			
104.652			
104.656			
104.66			
104.664			
104.668			
104.672			
104.676			
104.68			
104.684			
104.688			
104.692			
104.696			
104.7			
104.704			
104.708			
104.712			
104.716			
104.72			
104.724			
104.728			
104.732			
104.736			
104.74			
104.744			
104.748			
104.752			
104.756			
104.76			
104.764			
104.768			
104.772			
104.776			
104.78			
104.784			
104.788			
104.792			
104.796			
104.8			
104.804			
104.808			
104.812			
104.816			
104.82			
104.824			
104.828			
104.832			
104.836			
104.84			
104.844			
104.848			
104.852			
104.856			
104.86			
104.864			
104.868			
104.872			
104.876			
104.88			
104.884			
104.888			
104.892			
104.896			
104.9			
104.904			
104.908			
104.912			
104.916			
104.92			
104.924			
104.928			
104.932			
104.936			
104.94			
104.944			
104.948			
104.952			
104.956			
104.96			
104.964			
104.968			
104.972			
104.976			
104.98			
104.984			
104.988			
104.992			
104.996			
105			
105.004			
105.008			
105.012			
105.016			
105.02			
105.024			
105.028			
105.032			
105.036			
105.04			
105.044			
105.048			
105.052			
105.056			
105.06			
105.064			
105.068			
105.072			
105.076			
105.08			
105.084			
105.088			
105.092			
105.096			
105.1			
105.104			
105.108			
105.112			
105.116			
105.12			
105.124			
105.128			
105.132			
105.136			
105.14			
105.144			
105.148			
105.152			
105.156			
105.16			
105.164			
105.168			
105.172			
105.176			
105.18			
105.184			
105.188			
105.192			
105.196			
105.2			
105.204			
105.208			
105.212			
105.216			
105.22			
105.224			
105.228			
105.232			
105.236			
105.24			
105.244			
105.248			
105.252			
105.256			
105.26			
105.264			
105.268			
105.272			
105.276			
105.28			
105.284			
105.288			
105.292			
105.296			
105.3			
105.304			
105.308			
105.312			
105.316			
105.32			
105.324			
105.328			
105.332			
105.336			
105.34			
105.344			
105.348			
105.352			
105.356			
105.36			
105.364			
105.368			
105.372			
105.376			
105.38			
105.384			
105.388			
105.392			
105.396			
105.4			
105.404			
105.408			
105.412			
105.416			
105.42			
105.424			
105.428			
105.432			
105.436			
105.44			
105.444			
105.448			
105.452			
105.456			
105.46			
105.464			
105.468			
105.472			
105.476			
105.48			
105.484			
105.488			
105.492			
105.496			
105.5			
105.504			
105.508			
105.512			
105.516			
105.52			
105.524			
105.528			
105.532			
105.536			
105.54			
105.544			
105.548			
105.552			
105.556			
105.56			
105.564			
105.568			
105.572			
105.576			
105.58			
105.584			
105.588			
105.592			
105.596			
105.6			
105.604			
105.608			
105.612			
105.616			
105.62			
105.624			
105.628			
105.632			
105.636			
105.64			
105.644			
105.648			
105.652			
105.656			
105.66			
105.664			
105.668			
105.672			
105.676			
105.68			
105.684			
105.688			
105.692			
105.696			
105.7			
105.704			
105.708			
105.712			
105.716			
105.72			
105.724			
105.728			
105.732			
105.736			
105.74			
105.744			
105.748			
105.752			
105.756			
105.76			
105.764			
105.768			
105.772			
105.776			
105.78			
105.784			
105.788			
105.792			
105.796			
105.8			
105.804			
105.808			
105.812			
105.816			
105.82			
105.824			
105.828			
105.832			
105.836			
105.84			
105.844			
105.848			
105.852			
105.856			
105.86			
105.864			
105.868			
105.872			
105.876			
105.88			
105.884			
105.888			
105.892			
105.896			
105.9			
105.904			
105.908			
105.912			
105.916			
105.92			
105.924			
105.928			
105.932			
105.936			
105.94			
105.944			
105.948			
105.952			
105.956			
105.96			
105.964			
105.968			
105.972			
105.976			
105.98			
105.984			
105.988			
105.992			
105.996			
106			
106.004			
106.008			
106.012			
106.016			
106.02			
106.024			
106.028			
106.032			
106.036			
106.04			
106.044			
106.048			
106.052			
106.056			
106.06			
106.064			
106.068			
106.072			
106.076			
106.08			
106.084			
106.088			
106.092			
106.096			
106.1			
106.104			
106.108			
106.112			
106.116			
106.12			
106.124			
106.128			
106.132			
106.136			
106.14			
106.144			
106.148			
106.152			
106.156			
106.16			
106.164			
106.168			
106.172			
106.176			
106.18			
106.184			
106.188			
106.192			
106.196			
106.2			
106.204			
106.208			
106.212			
106.216			
106.22			
106.224			
106.228			
106.232			
106.236			
106.24			
106.244			
106.248			
106.252			
106.256			
106.26			
106.264			
106.268			
106.272			
106.276			
106.28			
106.284			
106.288			
106.292			
106.296			
106.3			
106.304			
106.308			
106.312			
106.316			
106.32			
106.324			
106.328			
106.332			
106.336			
106.34			
106.344			
106.348			
106.352			
106.356			
106.36			
106.364			
106.368			
106.372			
106.376			
106.38			
106.384			
106.388			
106.392			
106.396			
106.4			
106.404			
106.408			
106.412			
106.416			
106.42			
106.424			
106.428			
106.432			
106.436			
106.44			
106.444			
106.448			
106.452			
106.456			
106.46			
106.464			
106.468			
106.472			
106.476			
106.48			
106.484			
106.488			
106.492			
106.496			
106.5			
106.504			
106.508			
106.512			
106.516			
106.52			
106.524			
106.528			
106.532			
106.536			
106.54			
106.544			
106.548			
106.552			
106.556			
106.56			
106.564			
106.568			
106.572			
106.576			
106.58			
106.584			
106.588			
106.592			
106.596			
106.6			
106.604			
106.608			
106.612			
106.616			
106.62			
106.624			
106.628			
106.632			
106.636			
106.64			
106.644			
106.648			
106.652			
106.656			
106.66			
106.664			
106.668			
106.672			
106.676			
106.68			
106.684			
106.688			
106.692			
106.696			
106.7			
106.704			
106.708			
106.712			
106.716			
106.72			
106.724			
106.728			
106.732			
106.736			
106.74			
106.744			
106.748			
106.752			
106.756			
106.76			
106.764			
106.768			
106.772			
106.776			
106.78			
106.784			
106.788			
106.792			
106.796			
106.8			
106.804			
106.808			
106.812			
106.816			
106.82			
106.824			
106.828			
106.832			
106.836			
106.84			
106.844			
106.848			
106.852			
106.856			
106.86			
106.864			
106.868			
106.872			
106.876			
106.88			
106.884			
106.888			
106.892			
106.896			
106.9			
106.904			
106.908			
106.912			
106.916			
106.92			
106.924			
106.928			
106.932			
106.936			
106.94			
106.944			
106.948			
106.952			
106.956			
106.96			
106.964			
106.968			
106.972			
106.976			
106.98			
106.984			
106.988			
106.992			
106.996			
107			
107.004			
107.008			
107.012			
107.016			
107.02			
107.024			
107.028			
107.032			
107.036			
107.04			
107.044			
107.048			
107.052			
107.056			
107.06			
107.064			
107.068			
107.072			
107.076			
107.08			
107.084			
107.088			
107.092			
107.096			
107.1			
107.104			
107.108			
107.112			
107.116			
107.12			
107.124			
107.128			
107.132			
107.136			
107.14			
107.144			
107.148			
107.152			
107.156			
107.16			
107.164			
107.168			
107.172			
107.176			
107.18			
107.184			
107.188			
107.192			
107.196			
107.2			
107.204			
107.208			
107.212			
107.216			
107.22			
107.224			
107.228			
107.232			
107.236			
107.24			
107.244			
107.248			
107.252			
107.256			
107.26			
107.264			
107.268			
107.272			
107.276			
107.28			
107.284			
107.288			
107.292			
107.296			
107.3			
107.304			
107.308			
107.312			
107.316			
107.32			
107.324			
107.328			
107.332			
107.336			
107.34			
107.344			
107.348			
107.352			
107.356			
107.36			
107.364			
107.368			
107.372			
107.376			
107.38			
107.384			
107.388			
107.392			
107.396			
107.4			
107.404			
107.408			
107.412			
107.416			
107.42			
107.424			
107.428			
107.432			
107.436			
107.44			
107.444			
107.448			
107.452			
107.456			
107.46			
107.464			
107.468			
107.472			
107.476			
107.48			
107.484			
107.488			
107.492			
107.496			
107.5			
107.504			
107.508			
107.512			
107.516			
107.52			
107.524			
107.528			
107.532			
107.536			
107.54			
107.544			
107.548			
107.552			
107.556			
107.56			
107.564			
107.568			
107.572			
107.576			
107.58			
107.584			
107.588			
107.592			
107.596			
107.6			
107.604			
107.608			
107.612			
107.616			
107.62			
107.624			
107.628			
107.632			
107.636			
107.64			
107.644			
107.648			
107.652			
107.656			
107.66			
107.664			
107.668			
107.672			
107.676			
107.68			
107.684			
107.688			
107.692			
107.696			
107.7			
107.704			
107.708			
107.712			
107.716			
107.72			
107.724			
107.728			
107.732			
107.736			
107.74			
107.744			
107.748			
107.752			
107.756			
107.76			
107.764			
107.768			
107.772			
107.776			
107.78			
107.784			
107.788			
107.792			
107.796			
107.8			
107.804			
107.808			
107.812			
107.816			
107.82			
107.824			
107.828			
107.832			
107.836			
107.84			
107.844			
107.848			
107.852			
107.856			
107.86			
107.864			
107.868			
107.872			
107.876			
107.88			
107.884			
107.888			
107.892			
107.896			
107.9			
107.904			
107.908			
107.912			
107.916			
107.92			
107.924			
107.928			
107.932			
107.936			
107.94			
107.944			
107.948			
107.952			
107.956			
107.96			
107.964			
107.968			
107.972			
107.976			
107.98			
107.984			
107.988			
107.992			
107.996			
108			
108.004			
108.008			
108.012			
108.016			
108.02			
108.024			
108.028			
108.032			
108.036			
108.04			
108.044			
108.048			
108.052			
108.056			
108.06			
108.064			
108.068			
108.072			
108.076			
108.08			
108.084			
108.088			
108.092			
108.096			
108.1			
108.104			
108.108			
108.112			
108.116			
108.12			
108.124			
108.128			
108.132			
108.136			
108.14			
108.144			
108.148			
108.152			
108.156			
108.16			
108.164			
108.168			
108.172			
108.176			
108.18			
108.184			
108.188			
108.192			
108.196			
108.2			
108.204			
108.208			
108.212			
108.216			
108.22			
108.224			
108.228			
108.232			
108.236			
108.24			
108.244			
108.248			
108.252			
108.256			
108.26			
108.264			
108.268			
108.272			
108.276			
108.28			
108.284			
108.288			
108.292			
108.296			
108.3			
108.304			
108.308			
108.312			
108.316			
108.32			
108.324			
108.328			
108.332			
108.336			
108.34			
108.344			
108.348			
108.352			
108.356			
108.36			
108.364			
108.368			
108.372			
108.376			
108.38			
108.384			
108.388			
108.392			
108.396			
108.4			
108.404			
108.408			
108.412			
108.416			
108.42			
108.424			
108.428			
108.432			
108.436			
108.44			
108.444			
108.448			
108.452			
108.456			
108.46			
108.464			
108.468			
108.472			
108.476			
108.48			
108.484			
108.488			
108.492			
108.496			
108.5			
108.504			
108.508			
108.512			
108.516			
108.52			
108.524			
108.528			
108.532			
108.536			
108.54			
108.544			
108.548			
108.552			
108.556			
108.56			
108.564			
108.568			
108.572			
108.576			
108.58			
108.584			
108.588			
108.592			
108.596			
108.6			
108.604			
108.608			
108.612			
108.616			
108.62			
108.624			
108.628			
108.632			
108.636			
108.64			
108.644			
108.648			
108.652			
108.656			
108.66			
108.664			
108.668			
108.672			
108.676			
108.68			
108.684			
108.688			
108.692			
108.696			
108.7			
108.704			
108.708			
108.712			
108.716			
108.72			
108.724			
108.728			
108.732			
108.736			
108.74			
108.744			
108.748			
108.752			
108.756			
108.76			
108.764			
108.768			
108.772			
108.776			
108.78			
108.784			
108.788			
108.792			
108.796			
108.8			
108.804			
108.808			
108.812			
108.816			
108.82			
108.824			
108.828			
108.832			
108.836			
108.84			
108.844			
108.848			
108.852			
108.856			
108.86			
108.864			
108.868			
108.872			
108.876			
108.88			
108.884			
108.888			
108.892			
108.896			
108.9			
108.904			
108.908			
108.912			
108.916			
108.92			
108.924			
108.928			
108.932			
108.936			
108.94			
108.944			
108.948			
108.952			
108.956			
108.96			
108.964			
108.968			
108.972			
108.976			
108.98			
108.984			
108.988			
108.992			
108.996			
109			
109.004			
109.008			
109.012			
109.016			
109.02			
109.024			
109.028			
109.032			
109.036			
109.04			
109.044			
109.048			
109.052			
109.056			
109.06			
109.064			
109.068			
109.072			
109.076			
109.08			
109.084			
109.088			
109.092			
109.096			
109.1			
109.104			
109.108			
109.112			
109.116			
109.12			
109.124			
109.128			
109.132			
109.136			
109.14			
109.144			
109.148			
109.152			
109.156			
109.16			
109.164			
109.168			
109.172			
109.176			
109.18			
109.184			
109.188			
109.192			
109.196			
109.2			
109.204			
109.208			
109.212			
109.216			
109.22			
109.224			
109.228			
109.232			
109.236			
109.24			
109.244			
109.248			
109.252			
109.256			
109.26			
109.264			
109.268			
109.272			
109.276			
109.28			
109.284			
109.288			
109.292			
109.296			
109.3			
109.304			
109.308			
109.312			
109.316			
109.32			
109.324			
109.328			
109.332			
109.336			
109.34			
109.344			
109.348			
109.352			
109.356			
109.36			
109.364			
109.368			
109.372			
109.376			
109.38			
109.384			
109.388			
109.392			
109.396			
109.4			
109.404			
109.408			
109.412			
109.416			
109.42			
109.424			
109.428			
109.432			
109.436			
109.44			
109.444			
109.448			
109.452			
109.456			
109.46			
109.464			
109.468			
109.472			
109.476			
109.48			
109.484			
109.488			
109.492			
109.496			
109.5			
109.504			
109.508			
109.512			
109.516			
109.52			
109.524			
109.528			
109.532			
109.536			
109.54			
109.544			
109.548			
109.552			
109.556			
109.56			
109.564			
109.568			
109.572			
109.576			
109.58			
109.584			
109.588			
109.592			
109.596			
109.6			
109.604			
109.608			
109.612			
109.616			
109.62			
109.624			
109.628			
109.632			
109.636			
109.64			
109.644			
109.648			
109.652			
109.656			
109.66			
109.664			
109.668			
109.672			
109.676			
109.68			
109.684			
109.688			
109.692			
109.696			
109.7			
109.704			
109.708			
109.712			
109.716			
109.72			
109.724			
109.728			
109.732			
109.736			
109.74			
109.744			
109.748			
109.752			
109.756			
109.76			
109.764			
109.768			
109.772			
109.776			
109.78			
109.784			
109.788			
109.792			
109.796			
109.8			
109.804			
109.808			
109.812			
109.816			
109.82			
109.824			
109.828			
109.832			
109.836			
109.84			
109.844			
109.848			
109.852			
109.856			
109.86			
109.864			
109.868			
109.872			
109.876			
109.88			
109.884			
109.888			
109.892			
109.896			
109.9			
109.904			
109.908			
109.912			
109.916			
109.92			
109.924			
109.928			
109.932			
109.936			
109.94			
109.944			
109.948			
109.952			
109.956			
109.96			
109.964			
109.968			
109.972			
109.976			
109.98			
109.984			
109.988			
109.992			
109.996			
110			
110.004			
110.008			
110.012			
110.016			
110.02			
110.024			
110.028			
110.032			
110.036			
110.04			
110.044			
110.048			
110.052			
110.056			
110.06			
110.064			
110.068			
110.072			
110.076			
110.08			
110.084			
110.088			
110.092			
110.096			
110.1			
110.104			
110.108			
110.112			
110.116			
110.12			
110.124			
110.128			
110.132			
110.136			
110.14			
110.144			
110.148			
110.152			
110.156			
110.16			
110.164			
110.168			
110.172			
110.176			
110.18			
110.184			
110.188			
110.192			
110.196			
110.2			
110.204			
110.208			
110.212			
110.216			
110.22			
110.224			
110.228			
110.232			
110.236			
110.24			
110.244			
110.248			
110.252			
110.256			
110.26			
110.264			
110.268			
110.272			
110.276			
110.28			
110.284			
110.288			
110.292			
110.296			
110.3			
110.304			
110.308			
110.312			
110.316			
110.32			
110.324			
110.328			
110.332			
110.336			
110.34			
110.344			
110.348			
110.352			
110.356			
110.36			
110.364			
110.368			
110.372			
110.376			
110.38			
110.384			
110.388			
110.392			
110.396			
110.4			
110.404			
110.408			
110.412			
110.416			
110.42			
110.424			
110.428			
110.432			
110.436			
110.44			
110.444			
110.448			
110.452			
110.456			
110.46			
110.464			
110.468			
110.472			
110.476			
110.48			
110.484			
110.488			
110.492			
110.496			
110.5			
110.504			
110.508			
110.512			
110.516			
110.52			
110.524			
110.528			
110.532			
110.536			
110.54			
110.544			
110.548			
110.552			
110.556			
110.56			
110.564			
110.568			
110.572			
110.576			
110.58			
110.584			
110.588			
110.592			
110.596			
110.6			
110.604			
110.608			
110.612			
110.616			
110.62			
110.624			
110.628			
110.632			
110.636			
110.64			
110.644			
110.648			
110.652			
110.656			
110.66			
110.664			
110.668			
110.672			
110.676			
110.68			
110.684			
110.688			
110.692			
110.696			
110.7			
110.704			
110.708			
110.712			
110.716			
110.72			
110.724			
110.728			
110.732			
110.736			
110.74			
110.744			
110.748			
110.752			
110.756			
110.76			
110.764			
110.768			
110.772			
110.776			
110.78			
110.784			
110.788			
110.792			
110.796			
110.8			
110.804			
110.808			
110.812			
110.816			
110.82			
110.824			
110.828			
110.832			
110.836			
110.84			
110.844			
110.848			
110.852			
110.856			
110.86			
110.864			
110.868			
110.872			
110.876			
110.88			
110.884			
110.888			
110.892			
110.896			
110.9			
110.904			
110.908			
110.912			
110.916			
110.92			
110.924			
110.928			
110.932			
110.936			
110.94			
110.944			
110.948			
110.952			
110.956			
110.96			
110.964			
110.968			
110.972			
110.976			
110.98			
110.984			
110.988			
110.992			
110.996			
111			
111.004			
111.008			
111.012			
111.016			
111.02			
111.024			
111.028			
111.032			
111.036			
111.04			
111.044			
111.048			
111.052			
111.056			
111.06			
111.064			
111.068			
111.072			
111.076			
111.08			
111.084			
111.088			
111.092			
111.096			
111.1			
111.104			
111.108			
111.112			
111.116			
111.12			
111.124			
111.128			
111.132			
111.136			
111.14			
111.144			
111.148			
111.152			
111.156			
111.16			
111.164			
111.168			
111.172			
111.176			
111.18			
111.184			
111.188			
111.192			
111.196			
111.2			
111.204			
111.208			
111.212			
111.216			
111.22			
111.224			
111.228			
111.232			
111.236			
111.24			
111.244			
111.248			
111.252			
111.256			
111.26			
111.264			
111.268			
111.272			
111.276			
111.28			
111.284			
111.288			
111.292			
111.296			
111.3			
111.304			
111.308			
111.312			
111.316			
111.32			
111.324			
111.328			
111.332			
111.336			
111.34			
111.344			
111.348			
111.352			
111.356			
111.36			
111.364			
111.368			
111.372			
111.376			
111.38			
111.384			
111.388			
111.392			
111.396			
111.4			
111.404			
111.408			
111.412			
111.416			
111.42			
111.424			
111.428			
111.432			
111.436			
111.44			
111.444			
111.448			
111.452			
111.456			
111.46			
111.464			
111.468			
111.472			
111.476			
111.48			
111.484			
111.488			
111.492			
111.496			
111.5			
111.504			
111.508			
111.512			
111.516			
111.52			
111.524			
111.528			
111.532			
111.536			
111.54			
111.544			
111.548			
111.552			
111.556			
111.56			
111.564			
111.568			
111.572			
111.576			
111.58			
111.584			
111.588			
111.592			
111.596			
111.6			
111.604			
111.608			
111.612			
111.616			
111.62			
111.624			
111.628			
111.632			
111.636			
111.64			
111.644			
111.648			
111.652			
111.656			
111.66			
111.664			
111.668			
111.672			
111.676			
111.68			
111.684			
111.688			
111.692			
111.696			
111.7			
111.704			
111.708			
111.712			
111.716			
111.72			
111.724			
111.728			
111.732			
111.736			
111.74			
111.744			
111.748			
111.752			
111.756			
111.76			
111.764			
111.768			
111.772			
111.776			
111.78			
111.784			
111.788			
111.792			
111.796			
111.8			
111.804			
111.808			
111.812			
111.816			
111.82			
111.824			
111.828			
111.832			
111.836			
111.84			
111.844			
111.848			
111.852			
111.856			
111.86			
111.864			
111.868			
111.872			
111.876			
111.88			
111.884			
111.888			
111.892			
111.896			
111.9			
111.904			
111.908			
111.912			
111.916			
111.92			
111.924			
111.928			
111.932			
111.936			
111.94			
111.944			
111.948			
111.952			
111.956			
111.96			
111.964			
111.968			
111.972			
111.976			
111.98			
111.984			
111.988			
111.992			
111.996			
112			
112.004			
112.008			
112.012			
112.016			
112.02			
112.024			
112.028			
112.032			
112.036			
112.04			
112.044			
112.048			
112.052			
112.056			
112.06			
112.064			
112.068			
112.072			
112.076			
112.08			
112.084			
112.088			
112.092			
112.096			
112.1			
112.104			
112.108			
112.112			
112.116			
112.12			
112.124			
112.128			
112.132			
112.136			
112.14			
112.144			
112.148			
112.152			
112.156			
112.16			
112.164			
112.168			
112.172			
112.176			
112.18			
112.184			
112.188			
112.192			
112.196			
112.2			
112.204			
112.208			
112.212			
112.216			
112.22			
112.224			
112.228			
112.232			
112.236			
112.24			
112.244			
112.248			
112.252			
112.256			
112.26			
112.264			
112.268			
112.272			
112.276			
112.28			
112.284			
112.288			
112.292			
112.296			
112.3			
112.304			
112.308			
112.312			
112.316			
112.32			
112.324			
112.328			
112.332			
112.336			
112.34			
112.344			
112.348			
112.352			
112.356			
112.36			
112.364			
112.368			
112.372			
112.376			
112.38			
112.384			
112.388			
112.392			
112.396			
112.4			
112.404			
112.408			
112.412			
112.416			
112.42			
112.424			
112.428			
112.432			
112.436			
112.44			
112.444			
112.448			
112.452			
112.456			
112.46			
112.464			
112.468			
112.472			
112.476			
112.48			
112.484			
112.488			
112.492			
112.496			
112.5			
112.504			
112.508			
112.512			
112.516			
112.52			
112.524			
112.528			
112.532			
112.536			
112.54			
112.544			
112.548			
112.552			
112.556			
112.56			
112.564			
112.568			
112.572			
112.576			
112.58			
112.584			
112.588			
112.592			
112.596			
112.6			
112.604			
112.608			
112.612			
112.616			
112.62			
112.624			
112.628			
112.632			
112.636			
112.64			
112.644			
112.648			
112.652			
112.656			
112.66			
112.664			
112.668			
112.672			
112.676			
112.68			
112.684			
112.688			
112.692			
112.696			
112.7			
112.704			
112.708			
112.712			
112.716			
112.72			
112.724			
112.728			
112.732			
112.736			
112.74			
112.744			
112.748			
112.752			
112.756			
112.76			
112.764			
112.768			
112.772			
112.776			
112.78			
112.784			
112.788			
112.792			
112.796			
112.8			
112.804			
112.808			
112.812			
112.816			
112.82			
